index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
29418,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Namibia,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,507,United States,2012,571.52
29419,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Cambodia,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,574,United States,2012,647.04
29420,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Nepal,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,729,United States,2012,821.77
29421,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Morocco,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,782,United States,2012,881.51
29422,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Bangladesh,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,1168,United States,2012,1316.63
29423,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Algeria,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,1253,United States,2012,1412.45
29424,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Uzbekistan,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,1406,United States,2012,1584.92
29425,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Ukraine,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,2036,United States,2012,2295.09
29426,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Thailand,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,2061,United States,2012,2323.27
29427,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Indonesia,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,2244,United States,2012,2529.56
29428,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Bolivia,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,2299,United States,2012,2591.56
29429,Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries,"OBJECTIVE: This study estimated the health impact, cost and cost-effectiveness of an integrated prevention campaign (IPC) focused on diarrhoea, malaria and HIV in 70 countries ranked by per capita disability-adjusted life-year (DALY) burden for the three diseases. METHODS: We constructed a deterministic cost-effectiveness model portraying an IPC combining counselling and testing, cotrimoxazole prophylaxis, referral to treatment and condom distribution for HIV prevention; bed nets for malaria prevention; and provision of household water filters for diarrhoea prevention. We developed a mix of empirical and modelled cost and health impact estimates applied to all 70 countries. One-way, multiway and scenario sensitivity analyses were conducted to document the strength of our findings. We used a healthcare payer's perspective, discounted costs and DALYs at 3% per year and denominated cost in 2012 US dollars. PRIMARY AND SECONDARY OUTCOMES: The primary outcome was cost-effectiveness expressed as net cost per DALY averted. Other outcomes included cost of the IPC; net IPC costs adjusted for averted and additional medical costs and DALYs averted. RESULTS: Implementation of the IPC in the 10 most cost-effective countries at 15% population coverage would cost US$583 million over 3 years (adjusted costs of US$398 million), averting 8.0 million DALYs. Extending IPC programmes to all 70 of the identified high-burden countries at 15% coverage would cost an adjusted US$51.3 billion and avert 78.7 million DALYs. Incremental cost-effectiveness ranged from US$49 per DALY averted for the 10 countries with the most favourable cost-effectiveness to US$119, US$181, US$335, US$1692 and US$8340 per DALY averted as each successive group of 10 countries is added ordered by decreasing cost-effectiveness. CONCLUSIONS: IPC appears cost-effective in many settings, and has the potential to substantially reduce the burden of disease in resource-poor countries. This study increases confidence that IPC can be an important new approach for enhancing global health.",2014-99-16318,24969782,BMJ Open,Elliot Marseille,2014,4 / 6,e003987,No,24969782,"Elliot Marseille; Aliya Jiwani; Abhishek Raut; Stephane Verguet; Judd Walson; James G Kahn; Scaling up integrated prevention campaigns for global health: costs and cost-effectiveness in 70 countries, BMJ Open , ; 4(6):2044-6055; e003987",DALY,Venezuela,Not Stated,"Environmental, Health Education or Behavior, Pharmaceutical, Screening","Integrated prevention campaign (IPC) against diarrhea (household water filters), malaria (bed-nets) and HIV (counseling, testing, cotrimoxazole prophylaxis, referral to treatment & condom distribution) vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,2327,United States,2012,2623.12
