index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
30724,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Malaysia,Not Stated,"Care Delivery, Environmental, Immunization",Medium efficacy vector control vs. Medium efficacy vaccine and medium efficacy vector control,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,-1097.9,United States,2013,-1219.75
30725,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Philippines,Not Stated,"Care Delivery, Environmental, Immunization",Medium efficacy dengue vaccine vs. None,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,257,United States,2013,285.52
30726,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Philippines,Not Stated,"Care Delivery, Environmental, Immunization",Case management vs. Medium efficacy vaccine,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,-642.36,United States,2013,-713.64
30727,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Philippines,Not Stated,"Care Delivery, Environmental, Immunization",Just outbreak control vs. Medium efficacy vaccine,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,-5244.58,United States,2013,-5826.63
30728,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Philippines,Not Stated,"Care Delivery, Environmental, Immunization",Medium efficacy dengue vaccine and medium efficacy vector control vs. Medium efficacy vaccine,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,5673,United States,2013,6302.6
30729,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Philippines,Not Stated,"Care Delivery, Environmental, Immunization",Medium efficacy vector control vs. Medium efficacy vaccine and medium efficacy vector control,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,-667.49,United States,2013,-741.57
30730,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Thailand,Not Stated,"Care Delivery, Environmental, Immunization",Medium efficacy dengue vaccine vs. None,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,352,United States,2013,391.07
30731,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Thailand,Not Stated,"Care Delivery, Environmental, Immunization",Case management vs. Medium efficacy vaccine,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,-497.72,United States,2013,-552.96
30732,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Thailand,Not Stated,"Care Delivery, Environmental, Immunization",Just outbreak control vs. Medium efficacy vaccine,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,-3819.32,United States,2013,-4243.2
30733,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Thailand,Not Stated,"Care Delivery, Environmental, Immunization",Medium efficacy dengue vaccine and medium efficacy vector control vs. Medium efficacy vaccine,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,4946,United States,2013,5494.92
30734,An economic evaluation of vector control in the age of a dengue vaccine,"INTRODUCTION: Dengue is a rapidly emerging vector-borne Neglected Tropical Disease, with a 30-fold increase in the number of cases reported since 1960. The economic cost of the illness is measured in the billions of dollars annually. Environmental change and unplanned urbanization are conspiring to raise the health and economic cost even further beyond the reach of health systems and households. The health-sector response has depended in large part on control of the Aedes aegypti and Ae. albopictus (mosquito) vectors. The cost-effectiveness of the first-ever dengue vaccine remains to be evaluated in the field. In this paper, we examine how it might affect the cost-effectiveness of sustained vector control. METHODS: We employ a dynamic Markov model of the effects of vector control on dengue in both vectors and humans over a 15-year period, in six countries: Brazil, Columbia, Malaysia, Mexico, the Philippines, and Thailand. We evaluate the cost (direct medical costs and control programme costs) and cost-effectiveness of sustained vector control, outbreak response and/or medical case management, in the presence of a (hypothetical) highly targeted and low cost immunization strategy using a (non-hypothetical) medium-efficacy vaccine. RESULTS: Sustained vector control using existing technologies would cost little more than outbreak response, given the associated costs of medical case management. If sustained use of existing or upcoming technologies (of similar price) reduce vector populations by 70-90%, the cost per disability-adjusted life year averted is 2013 US$ 679-1331 (best estimates) relative to no intervention. Sustained vector control could be highly cost-effective even with less effective technologies (50-70% reduction in vector populations) and in the presence of a highly targeted and low cost immunization strategy using a medium-efficacy vaccine. DISCUSSION: Economic evaluation of the first-ever dengue vaccine is ongoing. However, even under very optimistic assumptions about a highly targeted and low cost immunization strategy, our results suggest that sustained vector control will continue to play an important role in mitigating the impact of environmental change and urbanization on human health. If additional benefits for the control of other Aedes borne diseases, such as Chikungunya, yellow fever and Zika fever are taken into account, the investment case is even stronger. High-burden endemic countries should proceed to map populations to be covered by sustained vector control.",2017-XX-24892,28806786,PLoS Negl Trop Dis,Christopher Fitzpatrick,2017,11 / 8,e0005785,No,28806786,"Christopher Fitzpatrick; Alexander Haines; Mathieu Bangert; Andrew Farlow; Janet Hemingway; Raman Velayudhan; An economic evaluation of vector control in the age of a dengue vaccine, PLoS Negl Trop Dis, 2017 Aug; 11(8):1935-2735; e0005785",DALY,Thailand,Not Stated,"Care Delivery, Environmental, Immunization",Medium efficacy vector control vs. Medium efficacy vaccine and medium efficacy vector control,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,Not Stated,-538.55,United States,2013,-598.32
30735,"Cost-Effectiveness of the Strategies to Reduce the Incidence of Dengue in Colima, Mexico","Dengue fever is considered to be one of the most important arboviral diseases globally. Unsuccessful vector-control strategies might be due to the lack of sustainable community participation. The state of Colima, located in the Western region of Mexico, is a dengue-endemic area despite vector-control activities implemented, which may be due to an insufficient health economic analysis of these interventions. A randomized controlled community trial took place in five urban municipalities where 24 clusters were included. The study groups (n = 4) included an intervention to improve the community participation in vector control (A), ultra-low volume (ULV) spraying (B), both interventions (AB), and a control group. The main outcomes investigated were dengue cumulative incidence, disability-adjusted life years (DALYs), and the direct costs per intervention. The cumulative incidence of dengue was 17.4%, A; 14.3%, B; 14.4%, AB; and 30.2% in the control group. The highest efficiency and effectiveness were observed in group B (0.526 and 6.97, respectively) and intervention A was more likely to be cost-effective ($3952.84 per DALY avoided) followed by intervention B ($4472.09 per DALY avoided). Our findings suggest that efforts to improve community participation in vector control and ULV-spraying alone are cost-effective and may be useful to reduce the vector density and dengue incidence.",2017-XX-24940,28786919,Int J Environ Res Public Health,Oliver Mendoza-Cano,2017,14 / 8,,No,28786919,"Oliver Mendoza-Cano; Carlos Moises Hernandez-Suarez; Xochitl Trujillo; Hector Ochoa Diaz-Lopez; Agustin Lugo-Radillo; Francisco Espinoza-Gomez; Miriam de la Cruz-Ruiz; Ramon Alberto Sanchez-Pina; Efren Murillo-Zamora; Cost-Effectiveness of the Strategies to Reduce the Incidence of Dengue in Colima, Mexico, Int J Environ Res Public Health, 2017 Aug 08; 14(8):1660-4601",DALY,Mexico,Not Stated,"Environmental, Health Education or Behavior",Community participation in vector control vs. Placebo,Not Stated,Not Stated,6 Years,"Female, Male",Full,,Not Stated,3.00,3952.84,United States,2008,4751.62
