index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
20426,"Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model","BACKGROUND: We estimated the cost-effectiveness of performing total hip arthroplasty (THA) vs nonoperative management (NM) among 6 body mass index (BMI) cohorts. METHODS: We constructed a state-transition Markov model to compare the cost utility of THA and NM in the 6 BMI groups over a 15-year period. Model parameters for transition probability (risk of revision, re-revision, and death), utility, and costs (inflation adjusted to 2017 US dollars) were estimated from the literature. Direct medical costs of managing hip arthritis were accounted in the model. Indirect societal costs were not included. A 3% annual discount rate was used for costs and utilities. The primary outcome was the incremental cost-effectiveness ratio (ICER) of THA vs NM. One-way and Monte Carlo probabilistic sensitivity analyses of the model parameters were performed to determine the robustness of the model. RESULTS: Over the 15-year time period, the ICERs for THA vs NM were the following: normal weight ($6043/QALYs [quality-adjusted life years]), overweight ($5770/QALYs), obese ($5425/QALYs), severely obese ($7382/QALYs), morbidly obese ($8338/QALYs), and super obese ($16,651/QALYs). The 2 highest BMI groups had higher incremental QALYs and incremental costs. The probabilistic sensitivity analysis suggests that THA would be cost-effective in 100% of the normal, overweight, obese, severely obese, and morbidly obese simulations, and 99.95% of super obese simulations at an ICER threshold of $50,000/QALYs. CONCLUSION: Even at a willingness-to-pay threshold of $50,000/QALYs, which is considered low for the United States, our model showed that THA would be cost-effective for all obesity levels. BMI cut-offs for THA may lead to unnecessary loss of healthcare access.",2018-01-28871,30266324,J Arthroplasty,Karthikeyan E Ponnusamy,2018,33 / 12,3629-3636,No,30266324,"Karthikeyan E Ponnusamy; Edward M Vasarhelyi; Richard W McCalden; Lyndsay E Somerville; Jacquelyn D Marsh; Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model, J Arthroplasty, 2018 Dec; 33(12):0883-5403; 3629-3636",QALY,United States of America,Not Stated,Surgical,Total Hip Arthroplasty vs. Standard/Usual Care- Nonoperative Management,Normal weight 18.5-24.9 bmi,Not Stated,19 Years,"Female, Male",Full,15 Years,3.00,3.00,6043,United States,2017,6380.53
20427,"Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model","BACKGROUND: We estimated the cost-effectiveness of performing total hip arthroplasty (THA) vs nonoperative management (NM) among 6 body mass index (BMI) cohorts. METHODS: We constructed a state-transition Markov model to compare the cost utility of THA and NM in the 6 BMI groups over a 15-year period. Model parameters for transition probability (risk of revision, re-revision, and death), utility, and costs (inflation adjusted to 2017 US dollars) were estimated from the literature. Direct medical costs of managing hip arthritis were accounted in the model. Indirect societal costs were not included. A 3% annual discount rate was used for costs and utilities. The primary outcome was the incremental cost-effectiveness ratio (ICER) of THA vs NM. One-way and Monte Carlo probabilistic sensitivity analyses of the model parameters were performed to determine the robustness of the model. RESULTS: Over the 15-year time period, the ICERs for THA vs NM were the following: normal weight ($6043/QALYs [quality-adjusted life years]), overweight ($5770/QALYs), obese ($5425/QALYs), severely obese ($7382/QALYs), morbidly obese ($8338/QALYs), and super obese ($16,651/QALYs). The 2 highest BMI groups had higher incremental QALYs and incremental costs. The probabilistic sensitivity analysis suggests that THA would be cost-effective in 100% of the normal, overweight, obese, severely obese, and morbidly obese simulations, and 99.95% of super obese simulations at an ICER threshold of $50,000/QALYs. CONCLUSION: Even at a willingness-to-pay threshold of $50,000/QALYs, which is considered low for the United States, our model showed that THA would be cost-effective for all obesity levels. BMI cut-offs for THA may lead to unnecessary loss of healthcare access.",2018-01-28871,30266324,J Arthroplasty,Karthikeyan E Ponnusamy,2018,33 / 12,3629-3636,No,30266324,"Karthikeyan E Ponnusamy; Edward M Vasarhelyi; Richard W McCalden; Lyndsay E Somerville; Jacquelyn D Marsh; Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model, J Arthroplasty, 2018 Dec; 33(12):0883-5403; 3629-3636",QALY,United States of America,Not Stated,Surgical,Total Hip Arthroplasty vs. Standard/Usual Care- Nonoperative Management,Overweight 25-29.9 bmi,Not Stated,19 Years,"Female, Male",Full,15 Years,3.00,3.00,5770,United States,2017,6092.28
20428,"Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model","BACKGROUND: We estimated the cost-effectiveness of performing total hip arthroplasty (THA) vs nonoperative management (NM) among 6 body mass index (BMI) cohorts. METHODS: We constructed a state-transition Markov model to compare the cost utility of THA and NM in the 6 BMI groups over a 15-year period. Model parameters for transition probability (risk of revision, re-revision, and death), utility, and costs (inflation adjusted to 2017 US dollars) were estimated from the literature. Direct medical costs of managing hip arthritis were accounted in the model. Indirect societal costs were not included. A 3% annual discount rate was used for costs and utilities. The primary outcome was the incremental cost-effectiveness ratio (ICER) of THA vs NM. One-way and Monte Carlo probabilistic sensitivity analyses of the model parameters were performed to determine the robustness of the model. RESULTS: Over the 15-year time period, the ICERs for THA vs NM were the following: normal weight ($6043/QALYs [quality-adjusted life years]), overweight ($5770/QALYs), obese ($5425/QALYs), severely obese ($7382/QALYs), morbidly obese ($8338/QALYs), and super obese ($16,651/QALYs). The 2 highest BMI groups had higher incremental QALYs and incremental costs. The probabilistic sensitivity analysis suggests that THA would be cost-effective in 100% of the normal, overweight, obese, severely obese, and morbidly obese simulations, and 99.95% of super obese simulations at an ICER threshold of $50,000/QALYs. CONCLUSION: Even at a willingness-to-pay threshold of $50,000/QALYs, which is considered low for the United States, our model showed that THA would be cost-effective for all obesity levels. BMI cut-offs for THA may lead to unnecessary loss of healthcare access.",2018-01-28871,30266324,J Arthroplasty,Karthikeyan E Ponnusamy,2018,33 / 12,3629-3636,No,30266324,"Karthikeyan E Ponnusamy; Edward M Vasarhelyi; Richard W McCalden; Lyndsay E Somerville; Jacquelyn D Marsh; Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model, J Arthroplasty, 2018 Dec; 33(12):0883-5403; 3629-3636",QALY,United States of America,Not Stated,Surgical,Total Hip Arthroplasty vs. Standard/Usual Care- Nonoperative Management,Obese 30-34.9 bmi,Not Stated,19 Years,"Female, Male",Full,15 Years,3.00,3.00,5425,United States,2017,5728.01
20429,"Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model","BACKGROUND: We estimated the cost-effectiveness of performing total hip arthroplasty (THA) vs nonoperative management (NM) among 6 body mass index (BMI) cohorts. METHODS: We constructed a state-transition Markov model to compare the cost utility of THA and NM in the 6 BMI groups over a 15-year period. Model parameters for transition probability (risk of revision, re-revision, and death), utility, and costs (inflation adjusted to 2017 US dollars) were estimated from the literature. Direct medical costs of managing hip arthritis were accounted in the model. Indirect societal costs were not included. A 3% annual discount rate was used for costs and utilities. The primary outcome was the incremental cost-effectiveness ratio (ICER) of THA vs NM. One-way and Monte Carlo probabilistic sensitivity analyses of the model parameters were performed to determine the robustness of the model. RESULTS: Over the 15-year time period, the ICERs for THA vs NM were the following: normal weight ($6043/QALYs [quality-adjusted life years]), overweight ($5770/QALYs), obese ($5425/QALYs), severely obese ($7382/QALYs), morbidly obese ($8338/QALYs), and super obese ($16,651/QALYs). The 2 highest BMI groups had higher incremental QALYs and incremental costs. The probabilistic sensitivity analysis suggests that THA would be cost-effective in 100% of the normal, overweight, obese, severely obese, and morbidly obese simulations, and 99.95% of super obese simulations at an ICER threshold of $50,000/QALYs. CONCLUSION: Even at a willingness-to-pay threshold of $50,000/QALYs, which is considered low for the United States, our model showed that THA would be cost-effective for all obesity levels. BMI cut-offs for THA may lead to unnecessary loss of healthcare access.",2018-01-28871,30266324,J Arthroplasty,Karthikeyan E Ponnusamy,2018,33 / 12,3629-3636,No,30266324,"Karthikeyan E Ponnusamy; Edward M Vasarhelyi; Richard W McCalden; Lyndsay E Somerville; Jacquelyn D Marsh; Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model, J Arthroplasty, 2018 Dec; 33(12):0883-5403; 3629-3636",QALY,United States of America,Not Stated,Surgical,Total Hip Arthroplasty vs. Standard/Usual Care- Nonoperative Management,Severely obese 35-39.9 bmi,Not Stated,19 Years,"Female, Male",Full,15 Years,3.00,3.00,7382,United States,2017,7794.32
20430,"Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model","BACKGROUND: We estimated the cost-effectiveness of performing total hip arthroplasty (THA) vs nonoperative management (NM) among 6 body mass index (BMI) cohorts. METHODS: We constructed a state-transition Markov model to compare the cost utility of THA and NM in the 6 BMI groups over a 15-year period. Model parameters for transition probability (risk of revision, re-revision, and death), utility, and costs (inflation adjusted to 2017 US dollars) were estimated from the literature. Direct medical costs of managing hip arthritis were accounted in the model. Indirect societal costs were not included. A 3% annual discount rate was used for costs and utilities. The primary outcome was the incremental cost-effectiveness ratio (ICER) of THA vs NM. One-way and Monte Carlo probabilistic sensitivity analyses of the model parameters were performed to determine the robustness of the model. RESULTS: Over the 15-year time period, the ICERs for THA vs NM were the following: normal weight ($6043/QALYs [quality-adjusted life years]), overweight ($5770/QALYs), obese ($5425/QALYs), severely obese ($7382/QALYs), morbidly obese ($8338/QALYs), and super obese ($16,651/QALYs). The 2 highest BMI groups had higher incremental QALYs and incremental costs. The probabilistic sensitivity analysis suggests that THA would be cost-effective in 100% of the normal, overweight, obese, severely obese, and morbidly obese simulations, and 99.95% of super obese simulations at an ICER threshold of $50,000/QALYs. CONCLUSION: Even at a willingness-to-pay threshold of $50,000/QALYs, which is considered low for the United States, our model showed that THA would be cost-effective for all obesity levels. BMI cut-offs for THA may lead to unnecessary loss of healthcare access.",2018-01-28871,30266324,J Arthroplasty,Karthikeyan E Ponnusamy,2018,33 / 12,3629-3636,No,30266324,"Karthikeyan E Ponnusamy; Edward M Vasarhelyi; Richard W McCalden; Lyndsay E Somerville; Jacquelyn D Marsh; Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model, J Arthroplasty, 2018 Dec; 33(12):0883-5403; 3629-3636",QALY,United States of America,Not Stated,Surgical,Total Hip Arthroplasty vs. Standard/Usual Care- Nonoperative Management,Morbidly obese 40-49.9 bmi,Not Stated,19 Years,"Female, Male",Full,15 Years,3.00,3.00,8338,United States,2017,8803.71
20431,"Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model","BACKGROUND: We estimated the cost-effectiveness of performing total hip arthroplasty (THA) vs nonoperative management (NM) among 6 body mass index (BMI) cohorts. METHODS: We constructed a state-transition Markov model to compare the cost utility of THA and NM in the 6 BMI groups over a 15-year period. Model parameters for transition probability (risk of revision, re-revision, and death), utility, and costs (inflation adjusted to 2017 US dollars) were estimated from the literature. Direct medical costs of managing hip arthritis were accounted in the model. Indirect societal costs were not included. A 3% annual discount rate was used for costs and utilities. The primary outcome was the incremental cost-effectiveness ratio (ICER) of THA vs NM. One-way and Monte Carlo probabilistic sensitivity analyses of the model parameters were performed to determine the robustness of the model. RESULTS: Over the 15-year time period, the ICERs for THA vs NM were the following: normal weight ($6043/QALYs [quality-adjusted life years]), overweight ($5770/QALYs), obese ($5425/QALYs), severely obese ($7382/QALYs), morbidly obese ($8338/QALYs), and super obese ($16,651/QALYs). The 2 highest BMI groups had higher incremental QALYs and incremental costs. The probabilistic sensitivity analysis suggests that THA would be cost-effective in 100% of the normal, overweight, obese, severely obese, and morbidly obese simulations, and 99.95% of super obese simulations at an ICER threshold of $50,000/QALYs. CONCLUSION: Even at a willingness-to-pay threshold of $50,000/QALYs, which is considered low for the United States, our model showed that THA would be cost-effective for all obesity levels. BMI cut-offs for THA may lead to unnecessary loss of healthcare access.",2018-01-28871,30266324,J Arthroplasty,Karthikeyan E Ponnusamy,2018,33 / 12,3629-3636,No,30266324,"Karthikeyan E Ponnusamy; Edward M Vasarhelyi; Richard W McCalden; Lyndsay E Somerville; Jacquelyn D Marsh; Cost-Effectiveness of Total Hip Arthroplasty Versus Nonoperative Management in Normal, Overweight, Obese, Severely Obese, Morbidly Obese, and Super Obese Patients: A Markov Model, J Arthroplasty, 2018 Dec; 33(12):0883-5403; 3629-3636",QALY,United States of America,Not Stated,Surgical,Total Hip Arthroplasty vs. Standard/Usual Care- Nonoperative Management,Super obese: >50 bmi,Not Stated,19 Years,"Female, Male",Full,15 Years,3.00,3.00,16651,United States,2017,17581.03
20432,Congenital heart defect repair with ADAPT tissue engineered pericardium scaffold: An early-stage health economic model,"OBJECTIVE: The objective of this study was to evaluate the cost effectiveness of tissue engineered bovine tissue pericardium scaffold (CardioCel) for the repair of congenital heart defects in comparison with surgery using xenogeneic, autologous, and synthetic patches over a 40-year time horizon from the perspective of the UK National Health Service. METHODS: A six-state Markov state-transition model to model natural history of disease and difference in the interventional effect of surgeries depending on patch type implanted. Patches differed regarding their probability of re-operation due to patch calcification, based on a systematic literature review. Transition probabilities were based on the published literature, other clinical inputs were based on UK registry data, and cost data were based on UK sources and the published literature. Incremental cost-effectiveness ratio (ICER) was determined as incremental costs per quality adjusted life years (QALY) gained. We used a 40-year analytic time-horizon and adopted the payer perspective. Comprehensive sensitivity analyses were performed. RESULTS: According to the model predictions, CardioCel was associated with reduced incidence of re-operation, increased QALY, and costs savings compared to all other patches. Cost savings were greatest compared to synthetic patches. Estimated cost savings associated with CardioCel were greatest within atrioventricular septal defect repair and lowest for ventricular septal defect repair. Based on our model, CardioCel relative risk for re-operations is 0.938, 0.956and 0.902 relative to xenogeneic, autologous, and synthetic patches, respectively. CONCLUSION: CardioCel was estimated to increase health benefits and save cost when used during surgery for congenital heart defects instead of other patches.",2018-01-28886,30261033,PLoS One,Vladica M Velickovic,2018,13 / 9,e0204643,No,30261033,"Vladica M Velickovic; Oleg Borisenko; Mikael Svensson; Tim Spelman; Uwe Siebert; Congenital heart defect repair with ADAPT tissue engineered pericardium scaffold: An early-stage health economic model, PLoS One , 2018; 13(9):1932-6203; e0204643",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",CardioCel vs. Xenogenic Patches,Not Stated,Not Stated,19 Years,"Female, Male",Full,40 Years,3.50,3.50,-24500,United Kingdom,2016,-35812.12
20433,Congenital heart defect repair with ADAPT tissue engineered pericardium scaffold: An early-stage health economic model,"OBJECTIVE: The objective of this study was to evaluate the cost effectiveness of tissue engineered bovine tissue pericardium scaffold (CardioCel) for the repair of congenital heart defects in comparison with surgery using xenogeneic, autologous, and synthetic patches over a 40-year time horizon from the perspective of the UK National Health Service. METHODS: A six-state Markov state-transition model to model natural history of disease and difference in the interventional effect of surgeries depending on patch type implanted. Patches differed regarding their probability of re-operation due to patch calcification, based on a systematic literature review. Transition probabilities were based on the published literature, other clinical inputs were based on UK registry data, and cost data were based on UK sources and the published literature. Incremental cost-effectiveness ratio (ICER) was determined as incremental costs per quality adjusted life years (QALY) gained. We used a 40-year analytic time-horizon and adopted the payer perspective. Comprehensive sensitivity analyses were performed. RESULTS: According to the model predictions, CardioCel was associated with reduced incidence of re-operation, increased QALY, and costs savings compared to all other patches. Cost savings were greatest compared to synthetic patches. Estimated cost savings associated with CardioCel were greatest within atrioventricular septal defect repair and lowest for ventricular septal defect repair. Based on our model, CardioCel relative risk for re-operations is 0.938, 0.956and 0.902 relative to xenogeneic, autologous, and synthetic patches, respectively. CONCLUSION: CardioCel was estimated to increase health benefits and save cost when used during surgery for congenital heart defects instead of other patches.",2018-01-28886,30261033,PLoS One,Vladica M Velickovic,2018,13 / 9,e0204643,No,30261033,"Vladica M Velickovic; Oleg Borisenko; Mikael Svensson; Tim Spelman; Uwe Siebert; Congenital heart defect repair with ADAPT tissue engineered pericardium scaffold: An early-stage health economic model, PLoS One , 2018; 13(9):1932-6203; e0204643",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",CardioCel vs. Autologous Patches,Not Stated,Not Stated,19 Years,"Female, Male",Full,40 Years,3.50,3.50,-22666.67,United Kingdom,2016,-33132.3
20434,Congenital heart defect repair with ADAPT tissue engineered pericardium scaffold: An early-stage health economic model,"OBJECTIVE: The objective of this study was to evaluate the cost effectiveness of tissue engineered bovine tissue pericardium scaffold (CardioCel) for the repair of congenital heart defects in comparison with surgery using xenogeneic, autologous, and synthetic patches over a 40-year time horizon from the perspective of the UK National Health Service. METHODS: A six-state Markov state-transition model to model natural history of disease and difference in the interventional effect of surgeries depending on patch type implanted. Patches differed regarding their probability of re-operation due to patch calcification, based on a systematic literature review. Transition probabilities were based on the published literature, other clinical inputs were based on UK registry data, and cost data were based on UK sources and the published literature. Incremental cost-effectiveness ratio (ICER) was determined as incremental costs per quality adjusted life years (QALY) gained. We used a 40-year analytic time-horizon and adopted the payer perspective. Comprehensive sensitivity analyses were performed. RESULTS: According to the model predictions, CardioCel was associated with reduced incidence of re-operation, increased QALY, and costs savings compared to all other patches. Cost savings were greatest compared to synthetic patches. Estimated cost savings associated with CardioCel were greatest within atrioventricular septal defect repair and lowest for ventricular septal defect repair. Based on our model, CardioCel relative risk for re-operations is 0.938, 0.956and 0.902 relative to xenogeneic, autologous, and synthetic patches, respectively. CONCLUSION: CardioCel was estimated to increase health benefits and save cost when used during surgery for congenital heart defects instead of other patches.",2018-01-28886,30261033,PLoS One,Vladica M Velickovic,2018,13 / 9,e0204643,No,30261033,"Vladica M Velickovic; Oleg Borisenko; Mikael Svensson; Tim Spelman; Uwe Siebert; Congenital heart defect repair with ADAPT tissue engineered pericardium scaffold: An early-stage health economic model, PLoS One , 2018; 13(9):1932-6203; e0204643",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",CardioCel vs. Synthetic Patches,Not Stated,Not Stated,19 Years,"Female, Male",Full,40 Years,3.50,3.50,-26666.67,United Kingdom,2016,-38979.18
20435,Cost-effectiveness of axicabtagene ciloleucel for adult patients with relapsed or refractory large B-cell lymphoma in the United States,"PURPOSE: Axicabtagene ciloleucel (axi-cel) was recently approved for treatment of relapsed or refractory (R/R) large B-cell lymphoma (LBCL) following two or more prior therapies. As the first CAR T-cell therapy available for adults in the US, there are important questions about clinical and economic value. The objective of this study was to assess the cost-effectiveness of axi-cel compared to salvage chemotherapy using a decision model and a US payer perspective. MATERIALS AND METHODS: A decision model was developed to estimate life years (LYs), quality-adjusted life years (QALYs), and lifetime cost for adult patients with R/R LBCL treated with axi-cel vs salvage chemotherapy (R-DHAP). Patient-level analyses of the ZUMA-1 and SCHOLAR-1 studies were used to inform the model and to estimate the proportion achieving long-term survival. Drug and procedure costs were derived from US average sales prices and Medicare reimbursement schedules. Future healthcare costs in long-term remission was derived from per capita Medicare spending. Utility values were derived from patient-level data from ZUMA-1 and external literature. One-way and probabilistic sensitivity analyses evaluated uncertainty. Outcomes were calculated over a lifetime horizon and were discounted at 3% per year. RESULTS: In the base case, LYs, QALYs, and lifetime costs were 9.5, 7.7, and $552,921 for axi-cel vs 2.6, 1.1, and $172,737 for salvage chemotherapy, respectively. The axi-cel cost per QALY gained was $58,146. Cost-effectiveness was most sensitive to the fraction achieving long-term remission, discount rate, and axi-cel price. The likelihood that axi-cel is cost-effective was 95% at a willingness to pay of $100,000 per QALY. CONCLUSION: Axi-cel is a potentially cost-effective alternative to salvage chemotherapy for adults with R/R LBCL. Long-term follow-up is necessary to reduce uncertainties about health outcomes.",2018-01-28888,30260711,J Med Econ,Joshua A Roth,2018,21 / 12,1238-1245,Yes,30260711,"Joshua A Roth; Sean D Sullivan; Vincent W Lin; Aasthaa Bansal; Anna G Purdum; Lynn Navale; Paul Cheng; Scott D Ramsey; Cost-effectiveness of axicabtagene ciloleucel for adult patients with relapsed or refractory large B-cell lymphoma in the United States, J Med Econ, 2018 Dec; 21(12):1369-6998; 1238-1245",QALY,United States of America,Not Stated,Medical Procedure,Axicabtagene ciloleucel vs. Standard/Usual Care- Salvage Chemotherapy Strategy,Not Stated,Not Stated,19 Years,"Female, Male",Full,Lifetime,3.00,3.00,58146,United States,2017,61393.7
20436,Economic benefits of microprocessor controlled prosthetic knees: a modeling study,"BACKGROUND: Advanced prosthetic knees allow for more dynamic movements and improved quality of life, but payers have recently started questioning their value. To answer this question, the differential clinical outcomes and cost of microprocessor-controlled knees (MPK) compared to non-microprocessor controlled knees (NMPK) were assessed. METHODS: We conducted a literature review of the clinical and economic impacts of prosthetic knees, convened technical expert panel meetings, and implemented a simulation model over a 10-year time period for unilateral transfemoral Medicare amputees with a Medicare Functional Classification Level of 3 and 4 using estimates from the published literature and expert input. The results are summarized as an incremental cost effectiveness ratio (ICER) from a societal perspective, i.e., the incremental cost of MPK compared to NMPK for each quality-adjusted life-year gained. All costs were adjusted to 2016 U.S. dollars and discounted using a 3% rate to the present time. RESULTS: The results demonstrated that compared to NMPK over a 10-year time period: for every 100 persons, MPK results in 82 fewer major injurious falls, 62 fewer minor injurious falls, 16 fewer incidences of osteoarthritis, and 11 lives saved; on a per person per year basis, MPK reduces direct healthcare cost by $3676 and indirect cost by $909, but increases device acquisition and repair cost by $6287 and total cost by $1702; on a per person basis, MPK is associated with an incremental total cost of $10,604 and increases the number of life years by 0.11 and quality adjusted life years by 0.91. MPK has an ICER ratio of $11,606 per quality adjusted life year, and the economic benefits of MPK are robust in various sensitivity analyses. CONCLUSIONS: Advanced prosthetics for transfemoral amputees, specifically MPKs, are associated with improved clinical benefits compared to non-MPKs. The economic benefits of MPKs are similar to or even greater than those of other medical technologies currently reimbursed by U.S. payers.",2018-01-28899,30255802,J Neuroeng Rehabil,Christine Chen,2018,15 / Suppl 1,62,No,30255802,"Christine Chen; Mark Hanson; Ritika Chaturvedi; Soeren Mattke; Richard Hillestad; Harry H Liu; Economic benefits of microprocessor controlled prosthetic knees: a modeling study, J Neuroeng Rehabil, 2018 Sep 5; 15(Suppl 1):1743-0003; 62",QALY,United States of America,Not Stated,Medical Device,Microprocessor-Controlled Prosthetic Knee vs. Standard/Usual Care- Non-Microcompressor Controlled Prosthetic Knees,Individuals have lost a leg,Not Stated,19 Years,"Female, Male",Full,10 Years,3.00,3.00,11606,United States,2016,12515.3
20437,Cost Effectiveness of Quadrivalent Influenza Vaccines Compared with Trivalent Influenza Vaccines in Young Children and Older Adults in Korea,"INTRODUCTION: Trivalent influenza vaccines (TIVs) are currently reimbursed for subjects aged >/= 65 years and children between 6 and 59 months of age under a national immunization program in South Korea. Quadrivalent influenza vaccines (QIVs) are expected to address the potential problem of influenza B-lineage mismatch for TIVs. OBJECTIVE: The objective of this analysis was to compare the cost effectiveness of QIV versus TIV in children aged 6-59 months and older adults >/= 65 years of age in South Korea. METHODS: A 1-year static population model was employed to compare the costs and outcomes of a QIV vaccination program compared with TIV in children aged 6-59 months and older adults >/= 65 years of age in South Korea. Influenza-related parameters (probabilities, health resource use, and costs) were derived from an analysis of the National Health Insurance System claims database between 2010 and 2013 under a broad and narrow set of International Classification of Diseases, Tenth Revision (ICD-10) codes used to identify influenza. Other inputs were extracted from published literature. Incremental cost-effectiveness ratios (2016 South Korean Won [KRW] per quality-adjusted life-year [QALY] gained) were estimated using a ''limited'' societal perspective as per the Korean pharmacoeconomic guidelines. QALYs lost due to premature mortality were discounted at 5% annually. RESULTS: For both age groups combined, under the narrow definition of influenza, QIV is expected to prevent nearly 16,000 (2923 in children and 13,011 in older adults) medically attended influenza cases, nearly 8000 (672 in children, 7048 in older adults) cases of complications, and over 230 (0 in children, 238 in older adults) deaths annually compared with TIV. The impact of using QIV versus TIV in this setting translates into savings of KRW 24 billion (KRW 0.6 billion in children, KRW 23.4 billion in older adults) in annual medical costs, and over 2100 (18 in children, 2084 in older adults) QALYs. Under the broad definition, the corresponding results are over 190,000 (50,697 in children, 140,644 in older adults) influenza cases, over 37,000 (12,623 in children, 24,526 in older adults) complications, 270 deaths (0 in children, 270 in older adults), KRW 94.22 billion (KRW 16 billion in children, KRW 78.2 billion in older adults), and over 3500 QALYs saved (316 in children, 3260 in older adults). CONCLUSION: The use of QIV over TIV was estimated to not be cost effective in children 6-59 months of age, but cost saving in older adults, using the narrow definition of influenza; however, QIV use was cost saving in both age groups using the broad definition. QIV is expected to yield more benefits in older adults >/= 65 years of age than in children aged 6-59 months due to higher influenza-related mortality and costs among the older adults. Further analyses considering the indirect effects of influenza vaccination in children are required.",2018-01-28911,30251078,Pharmacoeconomics,Yun-Kyung Kim,2018,36 / 12,1475-1490,Yes,30251078,"Yun-Kyung Kim; Joon Young Song; Hyeongap Jang; Tae Hyun Kim; Heejo Koo; Lijoy Varghese; Euna Han; Cost Effectiveness of Quadrivalent Influenza Vaccines Compared with Trivalent Influenza Vaccines in Young Children and Older Adults in Korea, Pharmacoeconomics, 2018 Dec; 36(12):1179-2027; 1475-1490",QALY,South Korea,Not Stated,Immunization,Quadrivalent Influenza Vaccines vs. Trivalent Influenza Vaccines,Not Stated,59 Months,6 Months,"Female, Male",Full,1 Year,Not Stated,Not Stated,345.4,South Korea,2016,0.32
