index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
30019,Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis,"BACKGROUND: Sickle cell disease (SCD) constitutes a major public health problem in sub-Saharan Africa (SSA). Newborn screening and early subsequent clinical intervention can reduce early mortality and increase life expectancy, but have not been widely implemented in SSA. This analysis assesses the cost-effectiveness of a newborn screening and prophylactic intervention (NSPI) package for SCD in 47 SSA countries. METHODS: A lifetime Markov model with annual cycles was built with infants either being screened using isoelectric focusing (IEF) or not screened. Confirmed positive cases received interventions including insecticide-treated mosquito bed nets, folic acid supplementation, prophylactic antimalarial and penicillin therapy, and vaccinations against bacterial infections. Estimates for the local incidence of SCD, the life expectancy of untreated children, the SCD disability weight, and the cost of screening laboratory tests were based on published sources. Among treated infants, the annual probability of mortality until 30 years of age was derived from a pediatric hospital-based cohort. The outcome of interest included a country-specific cost per Disability Adjusted Life Year (DALY) averted. RESULTS: Of 47 modeled countries in SSA, NSPI is almost certainly highly cost-effective in 24 countries (average cost per DALY averted: US$184); in 10 countries, it is cost-effective in the base case (average cost per DALY averted: US$285), but the results are subject to uncertainty; in the remaining 13, it is most likely not cost-effective. We observe a strong inverse relationship between the incidence rate of SCD and the cost per DALY averted. Newborn screening is estimated to be cost-effective as long as the incidence rate exceeds 0.2-0.3 %, although in some countries NSPI is cost-effective at incidence rates below this range. In total, NSPI could avert over 2.4 million disability adjusted life years (DALYs) annually across SSA. CONCLUSIONS: Using IEF to screen all newborns for SCD plus administration of prophylactic interventions to affected children is cost-effective in the majority of countries in SSA.",2016-99-22487,27461265,BMC Health Serv Res,Andreas Kuznik,2016,16 /,304,Yes,27461265,"Andreas Kuznik; Abdulrazaq G Habib; Deogratias Munube; Mohammed Lamorde; Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis, BMC Health Serv Res, 2016 Jul 26; 16():1472-6963; 304",DALY,Togo,Not Stated,"Pharmaceutical, Screening",Sickle cell disease screening using isoelectric focusing (IEF) vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,170,United States,2014,185.85
30020,Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis,"BACKGROUND: Sickle cell disease (SCD) constitutes a major public health problem in sub-Saharan Africa (SSA). Newborn screening and early subsequent clinical intervention can reduce early mortality and increase life expectancy, but have not been widely implemented in SSA. This analysis assesses the cost-effectiveness of a newborn screening and prophylactic intervention (NSPI) package for SCD in 47 SSA countries. METHODS: A lifetime Markov model with annual cycles was built with infants either being screened using isoelectric focusing (IEF) or not screened. Confirmed positive cases received interventions including insecticide-treated mosquito bed nets, folic acid supplementation, prophylactic antimalarial and penicillin therapy, and vaccinations against bacterial infections. Estimates for the local incidence of SCD, the life expectancy of untreated children, the SCD disability weight, and the cost of screening laboratory tests were based on published sources. Among treated infants, the annual probability of mortality until 30 years of age was derived from a pediatric hospital-based cohort. The outcome of interest included a country-specific cost per Disability Adjusted Life Year (DALY) averted. RESULTS: Of 47 modeled countries in SSA, NSPI is almost certainly highly cost-effective in 24 countries (average cost per DALY averted: US$184); in 10 countries, it is cost-effective in the base case (average cost per DALY averted: US$285), but the results are subject to uncertainty; in the remaining 13, it is most likely not cost-effective. We observe a strong inverse relationship between the incidence rate of SCD and the cost per DALY averted. Newborn screening is estimated to be cost-effective as long as the incidence rate exceeds 0.2-0.3 %, although in some countries NSPI is cost-effective at incidence rates below this range. In total, NSPI could avert over 2.4 million disability adjusted life years (DALYs) annually across SSA. CONCLUSIONS: Using IEF to screen all newborns for SCD plus administration of prophylactic interventions to affected children is cost-effective in the majority of countries in SSA.",2016-99-22487,27461265,BMC Health Serv Res,Andreas Kuznik,2016,16 /,304,Yes,27461265,"Andreas Kuznik; Abdulrazaq G Habib; Deogratias Munube; Mohammed Lamorde; Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis, BMC Health Serv Res, 2016 Jul 26; 16():1472-6963; 304",DALY,Uganda,Not Stated,"Pharmaceutical, Screening",Sickle cell disease screening using isoelectric focusing (IEF) vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,206,United States,2014,225.21
30021,Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis,"BACKGROUND: Sickle cell disease (SCD) constitutes a major public health problem in sub-Saharan Africa (SSA). Newborn screening and early subsequent clinical intervention can reduce early mortality and increase life expectancy, but have not been widely implemented in SSA. This analysis assesses the cost-effectiveness of a newborn screening and prophylactic intervention (NSPI) package for SCD in 47 SSA countries. METHODS: A lifetime Markov model with annual cycles was built with infants either being screened using isoelectric focusing (IEF) or not screened. Confirmed positive cases received interventions including insecticide-treated mosquito bed nets, folic acid supplementation, prophylactic antimalarial and penicillin therapy, and vaccinations against bacterial infections. Estimates for the local incidence of SCD, the life expectancy of untreated children, the SCD disability weight, and the cost of screening laboratory tests were based on published sources. Among treated infants, the annual probability of mortality until 30 years of age was derived from a pediatric hospital-based cohort. The outcome of interest included a country-specific cost per Disability Adjusted Life Year (DALY) averted. RESULTS: Of 47 modeled countries in SSA, NSPI is almost certainly highly cost-effective in 24 countries (average cost per DALY averted: US$184); in 10 countries, it is cost-effective in the base case (average cost per DALY averted: US$285), but the results are subject to uncertainty; in the remaining 13, it is most likely not cost-effective. We observe a strong inverse relationship between the incidence rate of SCD and the cost per DALY averted. Newborn screening is estimated to be cost-effective as long as the incidence rate exceeds 0.2-0.3 %, although in some countries NSPI is cost-effective at incidence rates below this range. In total, NSPI could avert over 2.4 million disability adjusted life years (DALYs) annually across SSA. CONCLUSIONS: Using IEF to screen all newborns for SCD plus administration of prophylactic interventions to affected children is cost-effective in the majority of countries in SSA.",2016-99-22487,27461265,BMC Health Serv Res,Andreas Kuznik,2016,16 /,304,Yes,27461265,"Andreas Kuznik; Abdulrazaq G Habib; Deogratias Munube; Mohammed Lamorde; Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis, BMC Health Serv Res, 2016 Jul 26; 16():1472-6963; 304",DALY,Zambia,Not Stated,"Pharmaceutical, Screening",Sickle cell disease screening using isoelectric focusing (IEF) vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,187,United States,2014,204.44
30022,Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis,"BACKGROUND: Sickle cell disease (SCD) constitutes a major public health problem in sub-Saharan Africa (SSA). Newborn screening and early subsequent clinical intervention can reduce early mortality and increase life expectancy, but have not been widely implemented in SSA. This analysis assesses the cost-effectiveness of a newborn screening and prophylactic intervention (NSPI) package for SCD in 47 SSA countries. METHODS: A lifetime Markov model with annual cycles was built with infants either being screened using isoelectric focusing (IEF) or not screened. Confirmed positive cases received interventions including insecticide-treated mosquito bed nets, folic acid supplementation, prophylactic antimalarial and penicillin therapy, and vaccinations against bacterial infections. Estimates for the local incidence of SCD, the life expectancy of untreated children, the SCD disability weight, and the cost of screening laboratory tests were based on published sources. Among treated infants, the annual probability of mortality until 30 years of age was derived from a pediatric hospital-based cohort. The outcome of interest included a country-specific cost per Disability Adjusted Life Year (DALY) averted. RESULTS: Of 47 modeled countries in SSA, NSPI is almost certainly highly cost-effective in 24 countries (average cost per DALY averted: US$184); in 10 countries, it is cost-effective in the base case (average cost per DALY averted: US$285), but the results are subject to uncertainty; in the remaining 13, it is most likely not cost-effective. We observe a strong inverse relationship between the incidence rate of SCD and the cost per DALY averted. Newborn screening is estimated to be cost-effective as long as the incidence rate exceeds 0.2-0.3 %, although in some countries NSPI is cost-effective at incidence rates below this range. In total, NSPI could avert over 2.4 million disability adjusted life years (DALYs) annually across SSA. CONCLUSIONS: Using IEF to screen all newborns for SCD plus administration of prophylactic interventions to affected children is cost-effective in the majority of countries in SSA.",2016-99-22487,27461265,BMC Health Serv Res,Andreas Kuznik,2016,16 /,304,Yes,27461265,"Andreas Kuznik; Abdulrazaq G Habib; Deogratias Munube; Mohammed Lamorde; Newborn screening and prophylactic interventions for sickle cell disease in 47 countries in sub-Saharan Africa: a cost-effectiveness analysis, BMC Health Serv Res, 2016 Jul 26; 16():1472-6963; 304",DALY,Zimbabwe,Not Stated,"Pharmaceutical, Screening",Sickle cell disease screening using isoelectric focusing (IEF) vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,810,United States,2014,885.53
30023,Cost-effectiveness of community-based screening and treatment for chronic hepatitis B in The Gambia: an economic modelling analysis,"BACKGROUND: Despite the high burden of hepatitis B virus (HBV) infection in sub-Saharan Africa, absence of widespread screening and poor access to treatment leads to most people remaining undiagnosed until later stages of disease when prognosis is poor and treatment options are limited. We examined the cost-effectiveness of community-based screening and early treatment with antiviral therapy for HBV in The Gambia. METHODS: In this economic evaluation, we combined a decision tree with a Markov state transition model to compare a screen and treat intervention consisting of adult community-based screening using a hepatitis B surface antigen (HBsAg) rapid test and subsequent HBV antiviral therapy versus current practice, in which there is an absence of publicly provided screening or treatment for HBV. We used data from the PROLIFICA study to parameterise epidemiological, primary screening, and cost information, and other model parameter inputs were obtained from a literature search. Outcome measures were cost per disability-adjusted life-year (DALY) averted; cost per life-year saved; and cost per quality-adjusted life-year (QALY) gained. We calculated the incremental cost-effectiveness ratios (ICERs) between current practice and the screen and treat intervention. Costs were assessed from a health provider perspective. Costs (expressed in 2013 US$) and health outcomes were discounted at 3% per year. FINDINGS: In The Gambia, where the prevalence of HBsAg is 8.8% in people older than 30 years, adult screening and treatment for HBV has an incremental cost-effectiveness ratio (ICER) of $540 per DALY averted, $645 per life-year saved, and $511 per QALY gained, compared with current practice. These ICERs are in line with willingness-to-pay levels of one times the country''s gross domestic product per capita ($487) per DALY averted, and remain robust over a wide range of epidemiological and cost parameter inputs. INTERPRETATION: Adult community-based screening and treatment for HBV in The Gambia is likely to be a cost-effective intervention. Higher cost-effectiveness might be achievable with targeted facility-based screening, price reductions of drugs and diagnostics, and integration of HBV screening with other public health interventions. FUNDING: European Commission.",2016-01-22520,27443782,Lancet Glob Health,Shevanthi Nayagam,2016,4 / 8,e568-78,No,27443782,"Shevanthi Nayagam; Lesong Conteh; Elisa Sicuri; Yusuke Shimakawa; Penda Suso; Saydiba Tamba; Ramou Njie; Harr Njai; Maud Lemoine; Timothy B Hallett; Mark Thursz; Cost-effectiveness of community-based screening and treatment for chronic hepatitis B in The Gambia: an economic modelling analysis, Lancet Glob Health, 2016 Aug; 4(8):2214-109X; e568-78",DALY,Gambia,Not Stated,"Pharmaceutical, Screening",Community-based screening and early treatment with antiviral therapy for hepatitis B virus vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,540,United States,2013,599.93
30024,Voluntary Medical Male Circumcision for HIV Prevention in Malawi: Modeling the Impact and Cost of Focusing the Program by Client Age and Geography,"BACKGROUND: In 2007, the World Health Organization (WHO) recommended scaling up voluntary medical male circumcision (VMMC) in priority countries with high HIV prevalence and low male circumcision (MC) prevalence. According to the Joint United Nations Programme on HIV/AIDS (UNAIDS), an estimated 5.8 million males had undergone VMMC by the end of 2013. Implementation experience has raised questions about the need to refocus VMMC programs on specific subpopulations for the greatest epidemiological impact and programmatic effectiveness. As Malawi prepared its national operational plan for VMMC, it sought to examine the impacts of focusing on specific subpopulations by age and region. METHODS: We used the Decision Makers'' Program Planning Toolkit, Version 2.0, to study the impact of scaling up VMMC to different target populations of Malawi. National MC prevalence by age group from the 2010 Demographic and Health Survey was scaled according to the MC prevalence for each district and then halved, to adjust for over-reporting of circumcision. In-country stakeholders advised a VMMC unit cost of $100, based on implementation experience. We derived a cost of $451 per patient-year for antiretroviral therapy from costs collected as part of a strategic planning exercise previously conducted in- country by UNAIDS. RESULTS: Over a fifteen-year period, circumcising males ages 10-29 would avert 75% of HIV infections, and circumcising males ages 10-34 would avert 88% of infections, compared to the current strategy of circumcising males ages 15-49. The Ministry of Health''s South West and South East health zones had the lowest cost per HIV infection averted. Moreover, VMMC met WHO''s definition of cost-effectiveness (that is, the cost per disability-adjusted life-year [DALY] saved was less than three times the per capita gross domestic product) in all health zones except Central East. Comparing urban versus rural areas in the country, we found that circumcising men in urban areas would be both cost-effective and cost-saving, with a VMMC cost per DALY saved of $120 USD and with 15 years of VMMC implementation resulting in lifetime HIV treatment costs savings of $331 million USD. CONCLUSIONS: Based on the age analyses and programmatic experience, Malawi''s VMMC operational plan focuses on males ages 10-34 in all districts in the South East and South West zones, as well as Lilongwe (an urban district in the Central zone). This plan covers 14 of the 28 districts in the country.",2016-99-22573,27410474,PLoS One,Katharine Kripke,2016,11 / 7,e0156521,No,27410474,"Katharine Kripke; Frank Chimbwandira; Zebedee Mwandi; Faustin Matchere; Melissa Schnure; Jason Reed; Delivette Castor; Sema Sgaier; Emmanuel Njeuhmeli; Voluntary Medical Male Circumcision for HIV Prevention in Malawi: Modeling the Impact and Cost of Focusing the Program by Client Age and Geography, PLoS One , 2016; 11(7):1932-6203; e0156521",DALY,Malawi,Not Stated,Medical Procedure,Increase voluntary medical male circumcision (VMMC) prevalence to 60% vs. None,Not Stated,Not Stated,19 Years,Male,Full,,3.00,3.00,177,United States,2014,193.5
30025,Impact and Cost-Effectiveness of Point-Of-Care CD4 Testing on the HIV Epidemic in South Africa,"Rapid diagnostic tools have been shown to improve linkage of patients to care. In the context of infectious diseases, assessing the impact and cost-effectiveness of such tools at the population level, accounting for both direct and indirect effects, is key to informing adoption of these tools. Point-of-care (POC) CD4 testing has been shown to be highly effective in increasing the proportion of HIV positive patients who initiate ART. We assess the impact and cost-effectiveness of introducing POC CD4 testing at the population level in South Africa in a range of care contexts, using a dynamic compartmental model of HIV transmission, calibrated to the South African HIV epidemic. We performed a meta-analysis to quantify the differences between POC and laboratory CD4 testing on the proportion linking to care following CD4 testing. Cumulative infections averted and incremental cost-effectiveness ratios (ICERs) were estimated over one and three years. We estimated that POC CD4 testing introduced in the current South African care context can prevent 1.7% (95% CI: 0.4% - 4.3%) of new HIV infections over 1 year. In that context, POC CD4 testing was cost-effective 99.8% of the time after 1 year with a median estimated ICER of US$4,468/DALY averted. In healthcare contexts with expanded HIV testing and improved retention in care, POC CD4 testing only became cost-effective after 3 years. The results were similar when, in addition, ART was offered irrespective of CD4 count, and CD4 testing was used for clinical assessment. Our findings suggest that even if ART is expanded to all HIV positive individuals and HIV testing efforts are increased in the near future, POC CD4 testing is a cost-effective tool, even within a short time horizon. Our study also illustrates the importance of evaluating the potential impact of such diagnostic technologies at the population level, so that indirect benefits and costs can be incorporated into estimations of cost-effectiveness.",2016-01-02833,27391129,PLoS One,Alastair Heffernan,2016,11 / 7,e0158303,No,27391129,"Alastair Heffernan; Ella Barber; Ranjeeta Thomas; Christophe Fraser; Michael Pickles; Anne Cori; Hong Li; Honghui Zhang; He Huang; Yinzhou Wang; Hualing Huang; Impact and Cost-Effectiveness of Point-Of-Care CD4 Testing on the HIV Epidemic in South Africa, PLoS One , 2016; 11(7):1932-6203; e0158303",DALY,South Africa,Not Stated,"Care Delivery, Diagnostic, Maternal / Neonatal / Reproductive Care, Pharmaceutical",Current care (CC) context vs. None,heterosexual population,64 Years,12 Years,"Female, Male",Full,", 3",3.00,3.00,5500,United States,2015,6005.73
30026,Impact and Cost-Effectiveness of Point-Of-Care CD4 Testing on the HIV Epidemic in South Africa,"Rapid diagnostic tools have been shown to improve linkage of patients to care. In the context of infectious diseases, assessing the impact and cost-effectiveness of such tools at the population level, accounting for both direct and indirect effects, is key to informing adoption of these tools. Point-of-care (POC) CD4 testing has been shown to be highly effective in increasing the proportion of HIV positive patients who initiate ART. We assess the impact and cost-effectiveness of introducing POC CD4 testing at the population level in South Africa in a range of care contexts, using a dynamic compartmental model of HIV transmission, calibrated to the South African HIV epidemic. We performed a meta-analysis to quantify the differences between POC and laboratory CD4 testing on the proportion linking to care following CD4 testing. Cumulative infections averted and incremental cost-effectiveness ratios (ICERs) were estimated over one and three years. We estimated that POC CD4 testing introduced in the current South African care context can prevent 1.7% (95% CI: 0.4% - 4.3%) of new HIV infections over 1 year. In that context, POC CD4 testing was cost-effective 99.8% of the time after 1 year with a median estimated ICER of US$4,468/DALY averted. In healthcare contexts with expanded HIV testing and improved retention in care, POC CD4 testing only became cost-effective after 3 years. The results were similar when, in addition, ART was offered irrespective of CD4 count, and CD4 testing was used for clinical assessment. Our findings suggest that even if ART is expanded to all HIV positive individuals and HIV testing efforts are increased in the near future, POC CD4 testing is a cost-effective tool, even within a short time horizon. Our study also illustrates the importance of evaluating the potential impact of such diagnostic technologies at the population level, so that indirect benefits and costs can be incorporated into estimations of cost-effectiveness.",2016-01-02833,27391129,PLoS One,Alastair Heffernan,2016,11 / 7,e0158303,No,27391129,"Alastair Heffernan; Ella Barber; Ranjeeta Thomas; Christophe Fraser; Michael Pickles; Anne Cori; Hong Li; Honghui Zhang; He Huang; Yinzhou Wang; Hualing Huang; Impact and Cost-Effectiveness of Point-Of-Care CD4 Testing on the HIV Epidemic in South Africa, PLoS One , 2016; 11(7):1932-6203; e0158303",DALY,South Africa,Not Stated,"Care Delivery, Diagnostic, Maternal / Neonatal / Reproductive Care",Enhanced counselling and testing (ECT) vs. None,heterosexual population,64 Years,12 Years,"Female, Male",Full,", 3",3.00,3.00,7333.33,United States,2015,8007.64
30027,Impact and Cost-Effectiveness of Point-Of-Care CD4 Testing on the HIV Epidemic in South Africa,"Rapid diagnostic tools have been shown to improve linkage of patients to care. In the context of infectious diseases, assessing the impact and cost-effectiveness of such tools at the population level, accounting for both direct and indirect effects, is key to informing adoption of these tools. Point-of-care (POC) CD4 testing has been shown to be highly effective in increasing the proportion of HIV positive patients who initiate ART. We assess the impact and cost-effectiveness of introducing POC CD4 testing at the population level in South Africa in a range of care contexts, using a dynamic compartmental model of HIV transmission, calibrated to the South African HIV epidemic. We performed a meta-analysis to quantify the differences between POC and laboratory CD4 testing on the proportion linking to care following CD4 testing. Cumulative infections averted and incremental cost-effectiveness ratios (ICERs) were estimated over one and three years. We estimated that POC CD4 testing introduced in the current South African care context can prevent 1.7% (95% CI: 0.4% - 4.3%) of new HIV infections over 1 year. In that context, POC CD4 testing was cost-effective 99.8% of the time after 1 year with a median estimated ICER of US$4,468/DALY averted. In healthcare contexts with expanded HIV testing and improved retention in care, POC CD4 testing only became cost-effective after 3 years. The results were similar when, in addition, ART was offered irrespective of CD4 count, and CD4 testing was used for clinical assessment. Our findings suggest that even if ART is expanded to all HIV positive individuals and HIV testing efforts are increased in the near future, POC CD4 testing is a cost-effective tool, even within a short time horizon. Our study also illustrates the importance of evaluating the potential impact of such diagnostic technologies at the population level, so that indirect benefits and costs can be incorporated into estimations of cost-effectiveness.",2016-01-02833,27391129,PLoS One,Alastair Heffernan,2016,11 / 7,e0158303,No,27391129,"Alastair Heffernan; Ella Barber; Ranjeeta Thomas; Christophe Fraser; Michael Pickles; Anne Cori; Hong Li; Honghui Zhang; He Huang; Yinzhou Wang; Hualing Huang; Impact and Cost-Effectiveness of Point-Of-Care CD4 Testing on the HIV Epidemic in South Africa, PLoS One , 2016; 11(7):1932-6203; e0158303",DALY,South Africa,Not Stated,"Care Delivery, Diagnostic, Maternal / Neonatal / Reproductive Care, Pharmaceutical",Universal test and treat (UTT) vs. None,heterosexual population,64 Years,12 Years,"Female, Male",Full,", 3",3.00,3.00,9666.67,United States,2015,10555.53
30028,The health and economic benefits of the global programme to eliminate lymphatic filariasis (2000-2014),"BACKGROUND: Lymphatic filariasis (LF), also known as elephantiasis, is a neglected tropical disease (NTD) targeted for elimination through a Global Programme to Eliminate LF (GPELF). Between 2000 and 2014, the GPELF has delivered 5.6 billion treatments to over 763 million people. Updating the estimated health and economic benefits of this significant achievement is important in justifying the resources and investment needed for eliminating LF. METHOD: We combined previously established models to estimate the number of clinical manifestations and disability-adjusted life years (DALYs) averted from three benefit cohorts (those protected from acquiring infection, those with subclinical morbidity prevented from progressing and those with clinical disease alleviated). The economic savings associated with this disease prevention was then analysed in the context of prevented medical expenses incurred by LF clinical patients, potential income loss through lost-labour, and prevented costs to the health system to care for affected individuals. The indirect cost estimates were calculated using the human capital approach. A combination of four wage sources was used to estimate the fair market value of time for an agricultural worker with LF infection (to ensure a conservative estimate, the lowest wage value was used). RESULTS: We projected that due to the first 15 years of the GPELF 36 million clinical cases and 175 (116-250) million DALYs will potentially be averted. It was estimated that due to this notable health impact, US$100.5 billion will potentially be saved over the lifetimes of the benefit cohorts. This total amount results from summing the medical expenses incurred by LF patients (US$3 billion), potential income loss (US$94 billion), and costs to the health system (US$3.5 billion) that were projected to be prevented. The results were subjected to sensitivity analysis and were most sensitive to the assumed percentage of work hours lost for those suffering from chronic disease (changing the total economic benefit between US$69.30-150.7 billion). CONCLUSIONS: Despite the limitations of any such analysis, this study identifies substantial health and economic benefits that have resulted from the first 15 years of the GPELF, and it highlights the value and importance of continued investment in the GPELF.",2016-99-22615,27388873,Infect Dis Poverty,Hugo C Turner,2016,5 / 1,54,No,27388873,"Hugo C Turner; Alison A Bettis; Brian K Chu; Deborah A McFarland; Pamela J Hooper; Eric A Ottesen; Mark H Bradley; The health and economic benefits of the global programme to eliminate lymphatic filariasis (2000-2014), Infect Dis Poverty, 2016 Oct 03; 5(1):2049-9957; 54",DALY,"American Samoa, Bangladesh, Benin, Brazil, Brunei Darussalam, Burkina Faso, Cambodia, Cameroon, Central African Republic, Congo Democratic Republic, Comoros, Congo, Côte d'Ivoire, Dominican Republic, Egypt, Ethiopia, Fiji, French Polynesia, Ghana, Guinea, Guinea-Bissau, Guyana, Haiti, India, Indonesia, Kenya, Kiribati, Lao, Liberia, Madagascar, Malawi, Malaysia, Maldives, Mali, Marshall Islands, Federated States of Micronesia, Mozambique, Myanmar, Nepal, Niger, Nigeria, Papua New Guinea, Philippines, Samoa, Senegal, Sierra Leone, Sri Lanka, Sudan, Tanzania, Thailand, Timor-Leste, Togo, Tonga, Tuvalu, Uganda, Vanuatu, Viet Nam, Yemen, Cook Islands, Niue, Wallis and Futuna",Not Stated,Pharmaceutical,Global Programme to Eliminate Lymphatic Filariasis (GPELF) vs. None,at risk for Lymphatic filariasis infection,Not Stated,19 Years,"Female, Male",Full,,3.00,Not Stated,-574.29,United States,2014,-627.84
30029,"Modeling the Cost-Effectiveness of Home-Based HIV Testing and Education (HOPE) for Pregnant Women and Their Male Partners in Nyanza Province, Kenya","INTRODUCTION: Women in sub-Saharan Africa face a 2-fold higher risk of HIV acquisition during pregnancy and postpartum and the majority do not know the HIV status of their male partner. Home-based couple HIV testing for pregnant women can reduce HIV transmission to women and infants while increasing antiretroviral therapy (ART) coverage in men. However, the cost-effectiveness of this program has not been evaluated. METHODS: We modeled the health and economic impact of implementing a home-based partner education and HIV testing (HOPE) intervention for pregnant women and their male partners in a region of Western Kenya (formally Nyanza Province). We used data from the HOPE randomized clinical trial conducted in Kisumu, Kenya, to parameterize a mathematical model of HIV transmission. We conducted an in-country microcosting of the HOPE intervention (payer perspective) to estimate program costs as well as a lower cost scenario of task-shifting to community health workers. RESULTS: The incremental cost of adding the HOPE intervention to standard antenatal care was $31-37 and $14-16 USD per couple tested with program and task-shifting costs, respectively. At 60% coverage of male partners, HOPE was projected to avert 6987 HIV infections and 2603 deaths in Nyanza province over 10 years with an incremental cost-effectiveness ratio (ICER) of $886 and $615 per disability-adjusted life year averted for the program and task-shifting scenario, respectively. ICERs were robust to changes in intervention coverage, effectiveness, and ART initiation and dropout rates. CONCLUSIONS: The HOPE intervention can moderately decrease HIV-associated morbidity and mortality by increasing ART coverage in male partners of pregnant women. ICERs fall below Kenya''s per capita gross domestic product ($1358) and are therefore considered cost-effective. Task-shifting to community health workers can increase intervention affordability and feasibility.",2016-99-22658,27355506,J Acquir Immune Defic Syndr,Monisha Sharma,2016,72 Suppl 2 /,S174-80,No,27355506,"Monisha Sharma; Carey Farquhar; Roger Ying; Daisy Krakowiak; John Kinuthia; Alfred Osoti; Victor Asila; Molly Gone; Jennifer Mark; Ruanne V Barnabas; Modeling the Cost-Effectiveness of Home-Based HIV Testing and Education (HOPE) for Pregnant Women and Their Male Partners in Nyanza Province, Kenya, J Acquir Immune Defic Syndr, 2016 Aug 01; 72 Suppl 2():1525-4135; S174-80",DALY,Kenya,Not Stated,"Diagnostic, Health Education or Behavior",Adding home-based partner education and HIV testing (HOPE) intervention to standard care - program model vs. Standard/Usual Care- continued facility HIV testing and ART expansion at current scale-up rates,pregnant women and their male partners,64 Years,6 Years,"Female, Male",Full,,3.00,3.00,886,United States,2014,968.62
30030,Cost-Effectiveness of Pre-exposure HIV Prophylaxis During Pregnancy and Breastfeeding in Sub-Saharan Africa,"INTRODUCTION: Antiretroviral pre-exposure prophylaxis (PrEP) for the prevention of HIV acquisition is cost-effective when delivered to those at substantial risk. Despite a high incidence of HIV infection among pregnant and breastfeeding women in sub-Saharan Africa (SSA), a theoretical increased risk of preterm birth on PrEP could outweigh the HIV prevention benefit. METHODS: We developed a decision analytic model to evaluate a strategy of daily oral PrEP during pregnancy and breastfeeding in SSA. We approached the analysis from a health care system perspective across a lifetime time horizon. Model inputs were derived from existing literature and local sources. The incremental cost-effectiveness ratio (ICER) of PrEP versus no PrEP was calculated in 2015 U.S. dollars per disability-adjusted life year (DALY) averted. We evaluated the effect of uncertainty in baseline estimates through one-way and probabilistic sensitivity analyses. RESULTS: PrEP administered to pregnant and breastfeeding women in SSA was cost-effective. In a base case of 10,000 women, the administration of PrEP averted 381 HIV infections but resulted in 779 more preterm births. PrEP was more costly per person ($450 versus $117), but resulted in fewer disability-adjusted life years (DALYs) (3.15 versus 3.49). The incremental cost-effectiveness ratio of $965/DALY averted was below the recommended regional threshold for cost-effectiveness of $6462/DALY. Probabilistic sensitivity analyses demonstrated robustness of the model. CONCLUSIONS: Providing PrEP to pregnant and breastfeeding women in SSA is likely cost-effective, although more data are needed about adherence and safety. For populations at high risk of HIV acquisition, PrEP may be considered as part of a broader combination HIV prevention strategy.",2016-99-22659,27355502,J Acquir Immune Defic Syndr,Joan T Price,2016,72 Suppl 2 /,S145-53,No,27355502,"Joan T Price; Stephanie B Wheeler; Lynda Stranix-Chibanda; Sybil G Hosek; D Heather Watts; George K Siberry; Hans M L Spiegel; Jeffrey S Stringer; Benjamin H Chi; Cost-Effectiveness of Pre-exposure HIV Prophylaxis During Pregnancy and Breastfeeding in Sub-Saharan Africa, J Acquir Immune Defic Syndr, 2016 Aug 01; 72 Suppl 2():1525-4135; S145-53",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Care Delivery, Immunization, Maternal / Neonatal / Reproductive Care, Pharmaceutical",Antiretroviral pre-exposure prophylaxis (PrEP) administered to pregnant and breastfeeding women vs. None,"HIV-negative, pregnant and breastfeeding; Sub-saharan Africa",Not Stated,19 Years,Female,Full,,3.00,3.00,965,United States,2015,1053.73
