index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
26324,Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis,"PURPOSE: To establish the population-level costs and cost-effectiveness of first-line antiepileptic drug (AED) treatments for reducing the treatment gap in developing countries. METHODS: A population model was applied to nine World Health Organization (WHO) developing subregions to estimate the impact of four first-line AEDs in the primary care management of (ICD-10 defined) idiopathic epilepsy and epileptic syndromes: phenobarbitone (PB), phenytoin (PHT), carbamazepine (CBZ), and valproic acid (VPA). The efficacy of treatment was gauged in terms of improvements to both disability and recovery, subsequently adjusted for treatment coverage, response, and adherence. Total population-level treatment effects (measured in disability-adjusted life years or DALYs averted) and treatment costs (measured in international dollars; IUS dollars) were combined to form ratios of cost-effectiveness. RESULTS: Across nine developing WHO subregions, extending AED treatment coverage to 50% of primary epilepsy cases would avert between 150 and 650 DALYs per one million population (equivalent to 13-40% of the current burden), at an annual cost per capita of IUS dollars 0.20-1.33. Older first-line AEDs (PB, PHT) were most cost-effective on account of their similar efficacy but lower acquisition cost (IUS dollars 800-2,000 for each DALY averted). CONCLUSIONS: A significant proportion of the current burden of epilepsy in developing countries is avertable by scaling-up the routine availability of low-cost AEDs. Critical factors in the successful implementation of such a scaled-up level of service delivery, apart from renewed political support and investment, relate to appropriate training and continuity of drug supply.",2005-XX-01414,15857443,Epilepsia,Dan Chisholm,2005,46 / 5,751-9,No,15857443,"Dan Chisholm; Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis, Epilepsia, 2005-May; 46(5):0013-9580; 751-9",DALY,"Indonesia, Sri Lanka, Thailand",Not Stated,Pharmaceutical,Valproic acid vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,2351,United States,2000,3533.48
26325,Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis,"PURPOSE: To establish the population-level costs and cost-effectiveness of first-line antiepileptic drug (AED) treatments for reducing the treatment gap in developing countries. METHODS: A population model was applied to nine World Health Organization (WHO) developing subregions to estimate the impact of four first-line AEDs in the primary care management of (ICD-10 defined) idiopathic epilepsy and epileptic syndromes: phenobarbitone (PB), phenytoin (PHT), carbamazepine (CBZ), and valproic acid (VPA). The efficacy of treatment was gauged in terms of improvements to both disability and recovery, subsequently adjusted for treatment coverage, response, and adherence. Total population-level treatment effects (measured in disability-adjusted life years or DALYs averted) and treatment costs (measured in international dollars; IUS dollars) were combined to form ratios of cost-effectiveness. RESULTS: Across nine developing WHO subregions, extending AED treatment coverage to 50% of primary epilepsy cases would avert between 150 and 650 DALYs per one million population (equivalent to 13-40% of the current burden), at an annual cost per capita of IUS dollars 0.20-1.33. Older first-line AEDs (PB, PHT) were most cost-effective on account of their similar efficacy but lower acquisition cost (IUS dollars 800-2,000 for each DALY averted). CONCLUSIONS: A significant proportion of the current burden of epilepsy in developing countries is avertable by scaling-up the routine availability of low-cost AEDs. Critical factors in the successful implementation of such a scaled-up level of service delivery, apart from renewed political support and investment, relate to appropriate training and continuity of drug supply.",2005-XX-01414,15857443,Epilepsia,Dan Chisholm,2005,46 / 5,751-9,No,15857443,"Dan Chisholm; Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis, Epilepsia, 2005-May; 46(5):0013-9580; 751-9",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,Pharmaceutical,Phenobarbitone vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,972,United States,2000,1460.88
26326,Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis,"PURPOSE: To establish the population-level costs and cost-effectiveness of first-line antiepileptic drug (AED) treatments for reducing the treatment gap in developing countries. METHODS: A population model was applied to nine World Health Organization (WHO) developing subregions to estimate the impact of four first-line AEDs in the primary care management of (ICD-10 defined) idiopathic epilepsy and epileptic syndromes: phenobarbitone (PB), phenytoin (PHT), carbamazepine (CBZ), and valproic acid (VPA). The efficacy of treatment was gauged in terms of improvements to both disability and recovery, subsequently adjusted for treatment coverage, response, and adherence. Total population-level treatment effects (measured in disability-adjusted life years or DALYs averted) and treatment costs (measured in international dollars; IUS dollars) were combined to form ratios of cost-effectiveness. RESULTS: Across nine developing WHO subregions, extending AED treatment coverage to 50% of primary epilepsy cases would avert between 150 and 650 DALYs per one million population (equivalent to 13-40% of the current burden), at an annual cost per capita of IUS dollars 0.20-1.33. Older first-line AEDs (PB, PHT) were most cost-effective on account of their similar efficacy but lower acquisition cost (IUS dollars 800-2,000 for each DALY averted). CONCLUSIONS: A significant proportion of the current burden of epilepsy in developing countries is avertable by scaling-up the routine availability of low-cost AEDs. Critical factors in the successful implementation of such a scaled-up level of service delivery, apart from renewed political support and investment, relate to appropriate training and continuity of drug supply.",2005-XX-01414,15857443,Epilepsia,Dan Chisholm,2005,46 / 5,751-9,No,15857443,"Dan Chisholm; Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis, Epilepsia, 2005-May; 46(5):0013-9580; 751-9",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,Pharmaceutical,Phenytoin vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,1013,United States,2000,1522.51
26327,Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis,"PURPOSE: To establish the population-level costs and cost-effectiveness of first-line antiepileptic drug (AED) treatments for reducing the treatment gap in developing countries. METHODS: A population model was applied to nine World Health Organization (WHO) developing subregions to estimate the impact of four first-line AEDs in the primary care management of (ICD-10 defined) idiopathic epilepsy and epileptic syndromes: phenobarbitone (PB), phenytoin (PHT), carbamazepine (CBZ), and valproic acid (VPA). The efficacy of treatment was gauged in terms of improvements to both disability and recovery, subsequently adjusted for treatment coverage, response, and adherence. Total population-level treatment effects (measured in disability-adjusted life years or DALYs averted) and treatment costs (measured in international dollars; IUS dollars) were combined to form ratios of cost-effectiveness. RESULTS: Across nine developing WHO subregions, extending AED treatment coverage to 50% of primary epilepsy cases would avert between 150 and 650 DALYs per one million population (equivalent to 13-40% of the current burden), at an annual cost per capita of IUS dollars 0.20-1.33. Older first-line AEDs (PB, PHT) were most cost-effective on account of their similar efficacy but lower acquisition cost (IUS dollars 800-2,000 for each DALY averted). CONCLUSIONS: A significant proportion of the current burden of epilepsy in developing countries is avertable by scaling-up the routine availability of low-cost AEDs. Critical factors in the successful implementation of such a scaled-up level of service delivery, apart from renewed political support and investment, relate to appropriate training and continuity of drug supply.",2005-XX-01414,15857443,Epilepsia,Dan Chisholm,2005,46 / 5,751-9,No,15857443,"Dan Chisholm; Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis, Epilepsia, 2005-May; 46(5):0013-9580; 751-9",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,Pharmaceutical,Carbamazepine vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,1347,United States,2000,2024.5
26328,Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis,"PURPOSE: To establish the population-level costs and cost-effectiveness of first-line antiepileptic drug (AED) treatments for reducing the treatment gap in developing countries. METHODS: A population model was applied to nine World Health Organization (WHO) developing subregions to estimate the impact of four first-line AEDs in the primary care management of (ICD-10 defined) idiopathic epilepsy and epileptic syndromes: phenobarbitone (PB), phenytoin (PHT), carbamazepine (CBZ), and valproic acid (VPA). The efficacy of treatment was gauged in terms of improvements to both disability and recovery, subsequently adjusted for treatment coverage, response, and adherence. Total population-level treatment effects (measured in disability-adjusted life years or DALYs averted) and treatment costs (measured in international dollars; IUS dollars) were combined to form ratios of cost-effectiveness. RESULTS: Across nine developing WHO subregions, extending AED treatment coverage to 50% of primary epilepsy cases would avert between 150 and 650 DALYs per one million population (equivalent to 13-40% of the current burden), at an annual cost per capita of IUS dollars 0.20-1.33. Older first-line AEDs (PB, PHT) were most cost-effective on account of their similar efficacy but lower acquisition cost (IUS dollars 800-2,000 for each DALY averted). CONCLUSIONS: A significant proportion of the current burden of epilepsy in developing countries is avertable by scaling-up the routine availability of low-cost AEDs. Critical factors in the successful implementation of such a scaled-up level of service delivery, apart from renewed political support and investment, relate to appropriate training and continuity of drug supply.",2005-XX-01414,15857443,Epilepsia,Dan Chisholm,2005,46 / 5,751-9,No,15857443,"Dan Chisholm; Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis, Epilepsia, 2005-May; 46(5):0013-9580; 751-9",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,Pharmaceutical,Valproic acid vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,1941,United States,2000,2917.26
26329,Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis,"PURPOSE: To establish the population-level costs and cost-effectiveness of first-line antiepileptic drug (AED) treatments for reducing the treatment gap in developing countries. METHODS: A population model was applied to nine World Health Organization (WHO) developing subregions to estimate the impact of four first-line AEDs in the primary care management of (ICD-10 defined) idiopathic epilepsy and epileptic syndromes: phenobarbitone (PB), phenytoin (PHT), carbamazepine (CBZ), and valproic acid (VPA). The efficacy of treatment was gauged in terms of improvements to both disability and recovery, subsequently adjusted for treatment coverage, response, and adherence. Total population-level treatment effects (measured in disability-adjusted life years or DALYs averted) and treatment costs (measured in international dollars; IUS dollars) were combined to form ratios of cost-effectiveness. RESULTS: Across nine developing WHO subregions, extending AED treatment coverage to 50% of primary epilepsy cases would avert between 150 and 650 DALYs per one million population (equivalent to 13-40% of the current burden), at an annual cost per capita of IUS dollars 0.20-1.33. Older first-line AEDs (PB, PHT) were most cost-effective on account of their similar efficacy but lower acquisition cost (IUS dollars 800-2,000 for each DALY averted). CONCLUSIONS: A significant proportion of the current burden of epilepsy in developing countries is avertable by scaling-up the routine availability of low-cost AEDs. Critical factors in the successful implementation of such a scaled-up level of service delivery, apart from renewed political support and investment, relate to appropriate training and continuity of drug supply.",2005-XX-01414,15857443,Epilepsia,Dan Chisholm,2005,46 / 5,751-9,No,15857443,"Dan Chisholm; Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis, Epilepsia, 2005-May; 46(5):0013-9580; 751-9",DALY,"American Samoa, Cambodia, China, Cyprus, Fiji, Kiribati, South Korea, Lao, Malaysia, Marshall Islands, Federated States of Micronesia, Mongolia, Nauru, Palau, Papua New Guinea, Philippines, Solomon Islands, Tonga, Tuvalu, Vanuatu, Viet Nam, Cook Islands, Niue",Not Stated,Pharmaceutical,Phenobarbitone vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,1534,United States,2000,2305.55
26330,Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis,"PURPOSE: To establish the population-level costs and cost-effectiveness of first-line antiepileptic drug (AED) treatments for reducing the treatment gap in developing countries. METHODS: A population model was applied to nine World Health Organization (WHO) developing subregions to estimate the impact of four first-line AEDs in the primary care management of (ICD-10 defined) idiopathic epilepsy and epileptic syndromes: phenobarbitone (PB), phenytoin (PHT), carbamazepine (CBZ), and valproic acid (VPA). The efficacy of treatment was gauged in terms of improvements to both disability and recovery, subsequently adjusted for treatment coverage, response, and adherence. Total population-level treatment effects (measured in disability-adjusted life years or DALYs averted) and treatment costs (measured in international dollars; IUS dollars) were combined to form ratios of cost-effectiveness. RESULTS: Across nine developing WHO subregions, extending AED treatment coverage to 50% of primary epilepsy cases would avert between 150 and 650 DALYs per one million population (equivalent to 13-40% of the current burden), at an annual cost per capita of IUS dollars 0.20-1.33. Older first-line AEDs (PB, PHT) were most cost-effective on account of their similar efficacy but lower acquisition cost (IUS dollars 800-2,000 for each DALY averted). CONCLUSIONS: A significant proportion of the current burden of epilepsy in developing countries is avertable by scaling-up the routine availability of low-cost AEDs. Critical factors in the successful implementation of such a scaled-up level of service delivery, apart from renewed political support and investment, relate to appropriate training and continuity of drug supply.",2005-XX-01414,15857443,Epilepsia,Dan Chisholm,2005,46 / 5,751-9,No,15857443,"Dan Chisholm; Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis, Epilepsia, 2005-May; 46(5):0013-9580; 751-9",DALY,"American Samoa, Cambodia, China, Cyprus, Fiji, Kiribati, South Korea, Lao, Malaysia, Marshall Islands, Federated States of Micronesia, Mongolia, Nauru, Palau, Papua New Guinea, Philippines, Solomon Islands, Tonga, Tuvalu, Vanuatu, Viet Nam, Cook Islands, Niue",Not Stated,Pharmaceutical,Phenytoin vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,1581,United States,2000,2376.19
26331,Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis,"PURPOSE: To establish the population-level costs and cost-effectiveness of first-line antiepileptic drug (AED) treatments for reducing the treatment gap in developing countries. METHODS: A population model was applied to nine World Health Organization (WHO) developing subregions to estimate the impact of four first-line AEDs in the primary care management of (ICD-10 defined) idiopathic epilepsy and epileptic syndromes: phenobarbitone (PB), phenytoin (PHT), carbamazepine (CBZ), and valproic acid (VPA). The efficacy of treatment was gauged in terms of improvements to both disability and recovery, subsequently adjusted for treatment coverage, response, and adherence. Total population-level treatment effects (measured in disability-adjusted life years or DALYs averted) and treatment costs (measured in international dollars; IUS dollars) were combined to form ratios of cost-effectiveness. RESULTS: Across nine developing WHO subregions, extending AED treatment coverage to 50% of primary epilepsy cases would avert between 150 and 650 DALYs per one million population (equivalent to 13-40% of the current burden), at an annual cost per capita of IUS dollars 0.20-1.33. Older first-line AEDs (PB, PHT) were most cost-effective on account of their similar efficacy but lower acquisition cost (IUS dollars 800-2,000 for each DALY averted). CONCLUSIONS: A significant proportion of the current burden of epilepsy in developing countries is avertable by scaling-up the routine availability of low-cost AEDs. Critical factors in the successful implementation of such a scaled-up level of service delivery, apart from renewed political support and investment, relate to appropriate training and continuity of drug supply.",2005-XX-01414,15857443,Epilepsia,Dan Chisholm,2005,46 / 5,751-9,No,15857443,"Dan Chisholm; Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis, Epilepsia, 2005-May; 46(5):0013-9580; 751-9",DALY,"American Samoa, Cambodia, China, Cyprus, Fiji, Kiribati, South Korea, Lao, Malaysia, Marshall Islands, Federated States of Micronesia, Mongolia, Nauru, Palau, Papua New Guinea, Philippines, Solomon Islands, Tonga, Tuvalu, Vanuatu, Viet Nam, Cook Islands, Niue",Not Stated,Pharmaceutical,Carbamazepine vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,1971,United States,2000,2962.35
26332,Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis,"PURPOSE: To establish the population-level costs and cost-effectiveness of first-line antiepileptic drug (AED) treatments for reducing the treatment gap in developing countries. METHODS: A population model was applied to nine World Health Organization (WHO) developing subregions to estimate the impact of four first-line AEDs in the primary care management of (ICD-10 defined) idiopathic epilepsy and epileptic syndromes: phenobarbitone (PB), phenytoin (PHT), carbamazepine (CBZ), and valproic acid (VPA). The efficacy of treatment was gauged in terms of improvements to both disability and recovery, subsequently adjusted for treatment coverage, response, and adherence. Total population-level treatment effects (measured in disability-adjusted life years or DALYs averted) and treatment costs (measured in international dollars; IUS dollars) were combined to form ratios of cost-effectiveness. RESULTS: Across nine developing WHO subregions, extending AED treatment coverage to 50% of primary epilepsy cases would avert between 150 and 650 DALYs per one million population (equivalent to 13-40% of the current burden), at an annual cost per capita of IUS dollars 0.20-1.33. Older first-line AEDs (PB, PHT) were most cost-effective on account of their similar efficacy but lower acquisition cost (IUS dollars 800-2,000 for each DALY averted). CONCLUSIONS: A significant proportion of the current burden of epilepsy in developing countries is avertable by scaling-up the routine availability of low-cost AEDs. Critical factors in the successful implementation of such a scaled-up level of service delivery, apart from renewed political support and investment, relate to appropriate training and continuity of drug supply.",2005-XX-01414,15857443,Epilepsia,Dan Chisholm,2005,46 / 5,751-9,No,15857443,"Dan Chisholm; Cost-effectiveness of first-line antiepileptic drug treatments in the developing world: a population-level analysis, Epilepsia, 2005-May; 46(5):0013-9580; 751-9",DALY,"American Samoa, Cambodia, China, Cyprus, Fiji, Kiribati, South Korea, Lao, Malaysia, Marshall Islands, Federated States of Micronesia, Mongolia, Nauru, Palau, Papua New Guinea, Philippines, Solomon Islands, Tonga, Tuvalu, Vanuatu, Viet Nam, Cook Islands, Niue",Not Stated,Pharmaceutical,Valproic acid vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,2662,United States,2000,4000.9
26333,Cost-benefit and cost-effectiveness of the incorporation of the pneumococcal 7-valent conjugated vaccine in the routine vaccination schedule of Catalonia (Spain),"The health and economic costs and benefits of vaccinating a cohort of 60,000 children born in Catalonia in the year 2000 with the pneumococcal 7-valent conjugated vaccine were compared with the alternative of not implementing the vaccination programme. The time horizon fixed for the programme was 10 years for invasive disease, 2 years for all episodes of pneumonia and otitis media and 3.5 years for the placement of tympanostomy tubes. In the base case (incidence rate of invasive disease of 160 per 100,000 and price of the vaccine 50 euros) the net present value was negative, both from the societal perspective (-5.1million euros) and from the provider's perspective (-9.2million euros). The benefit-cost ratio was 0.59 euros from the societal perspective. The cost per disability adjusted life year (DALY) gained was 44,307 euros from the societal perspective and 80,291 euros from the provider's perspective.",2005-99-01481,15755625,Vaccine,E Navas,2005,23 / 17-18,2342-8,Yes,15755625,"E Navas; L Salleras; R Gisbert; A Domínguez; E Timoner; D Ibáñez; A Prat; Cost-benefit and cost-effectiveness of the incorporation of the pneumococcal 7-valent conjugated vaccine in the routine vaccination schedule of Catalonia (Spain), Vaccine, 2005-Mar-18; 23(17-18):1873-2518; 2342-8",DALY,Spain,Not Stated,Immunization,"Four doses of 7-valent pneumococcal conjugated vaccine at 2, 4, 6 and 12-15 months of age vs. None",Not Stated,5 Years,Not Stated,"Female, Male",Full,", 10 years for invasive disease, 2 years for all episodes of pneumonia and otitis media and 3.5 years for the placement of tympan",5.00,5.00,44307,Euro,2000,61476.55
26334,The cost-effectiveness of introducing hepatitis B vaccine into infant immunization services in Mozambique,"OBJECTIVE: To estimate the cost-effectiveness of introducing hepatitis B vaccine into routine infant immunization services in Mozambique, which took place in the year 2001. METHODS: A decision analytic model was used to estimate the impact of hepatitis B vaccination. This model was developed for the WHO to estimate the global burden of disease from hepatitis B. Cost data of vaccine delivery and medical treatment related to hepatitis B infection were collected for the analysis. FINDINGS: The introduction of hepatitis B vaccine has increased the annual budget for immunization services by approximately 56%. It is predicted that more than 4000 future deaths are averted annually by the intervention. In the base case scenario, the incremental costs per undiscounted deaths averted amount to US$436, and the costs per undiscounted DALY averted amount to US$36. Since the major impact of hepatitis B vaccination will not start to be evident for at least another 40 years (deaths from hepatitis B mainly occur between 40-60 years of age), the cost per DALY averted rises to US$47, when using a discount rate of 3% on health effects. We found that the monovalent hepatitis B vaccine was considerably more cost-effective than the hepatitis B vaccine in combination with DTP. INTERPRETATION: If policy makers value future health benefits equal to current benefits, the cost-effectiveness of infant hepatitis B vaccination is in the range of other primary health care interventions for which similar analysis has been undertaken.",2005-99-01513,15689430,Health Policy Plan,Ulla K Griffiths,2005,20 / 1,50-9,No,15689430,"Ulla K Griffiths; Guy Hutton; Eva Das Dores Pascoal; The cost-effectiveness of introducing hepatitis B vaccine into infant immunization services in Mozambique, Health Policy Plan, 2005-Jan; 20(1):0268-1080; 50-9",DALY,Mozambique,Not Stated,Immunization,"Hepatitis B vaccine in combination with tetanus and pertussis (DTP) vaccine vs. Standard/Usual Care- No hepatitis B vaccine, only DPT",Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,47,United States,2001,68.69
26335,Assessing cost-effectiveness of drug interventions for schizophrenia,"OBJECTIVE: To assess from a health sector perspective the incremental cost-effectiveness of eight drug treatment scenarios for established schizophrenia. METHOD: Using a standardized methodology, costs and outcomes are modelled over the lifetime of prevalent cases of schizophrenia in Australia in 2000. A two-stage approach to assessment of health benefit is used. The first stage involves a quantitative analysis based on disability-adjusted life years (DALYs) averted, using best available evidence. The robustness of results is tested using probabilistic uncertainty analysis. The second stage involves application of 'second filter' criteria (equity, strength of evidence, feasibility and acceptability) to allow broader concepts of benefit to be considered. RESULTS: Replacing oral typicals with risperidone or olanzapine has an incremental cost-effectiveness ratio (ICER) of 48,000 Australian dollars and 92,000 Australian dollars/DALY respectively. Switching from low-dose typicals to risperidone has an ICER of 80,000 Australian dollars. Giving risperidone to people experiencing side-effects on typicals is more cost-effective at 20,000 Australian dollars. Giving clozapine to people taking typicals, with the worst course of the disorder and either little or clear deterioration, is cost-effective at 42,000 Australian dollars or 23,000 Australian dollars/DALY respectively. The least cost-effective intervention is to replace risperidone with olanzapine at 160,000 Australian dollars/DALY. CONCLUSIONS: Based on an 50,000 Australian dollars/DALY threshold, low-dose typical neuroleptics are indicated as the treatment of choice for established schizophrenia, with risperidone being reserved for those experiencing moderate to severe side-effects on typicals. The more expensive olanzapine should only be prescribed when risperidone is not clinically indicated. The high cost of risperidone and olanzapine relative to modest health gains underlie this conclusion. Earlier introduction of clozapine however, would be cost-effective. This work is limited by weaknesses in trials (lack of long-term efficacy data, quality of life and consumer satisfaction evidence) and the translation of effect size into a DALY change. Some stakeholders, including SANE Australia, argue the modest health gains reported in the literature do not adequately reflect perceptions by patients, clinicians and carers, of improved quality of life with these atypicals.",2005-99-01520,15660705,Aust N Z J Psychiatry,Anne Magnus,2005,39 / 1-2,44-54,No,15660705,"Anne Magnus; Vaughan Carr; Cathrine Mihalopoulos; Rob Carter; Theo Vos; Assessing cost-effectiveness of drug interventions for schizophrenia, Aust N Z J Psychiatry, 2005 Jan-Feb; 39(1-2):0004-8674; 44-54",DALY,Australia,Not Stated,Pharmaceutical,Risperidone (5 mg/day) vs. Typical neuroleptics,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,48000,Australia,2000,41952.06
26336,Assessing cost-effectiveness of drug interventions for schizophrenia,"OBJECTIVE: To assess from a health sector perspective the incremental cost-effectiveness of eight drug treatment scenarios for established schizophrenia. METHOD: Using a standardized methodology, costs and outcomes are modelled over the lifetime of prevalent cases of schizophrenia in Australia in 2000. A two-stage approach to assessment of health benefit is used. The first stage involves a quantitative analysis based on disability-adjusted life years (DALYs) averted, using best available evidence. The robustness of results is tested using probabilistic uncertainty analysis. The second stage involves application of 'second filter' criteria (equity, strength of evidence, feasibility and acceptability) to allow broader concepts of benefit to be considered. RESULTS: Replacing oral typicals with risperidone or olanzapine has an incremental cost-effectiveness ratio (ICER) of 48,000 Australian dollars and 92,000 Australian dollars/DALY respectively. Switching from low-dose typicals to risperidone has an ICER of 80,000 Australian dollars. Giving risperidone to people experiencing side-effects on typicals is more cost-effective at 20,000 Australian dollars. Giving clozapine to people taking typicals, with the worst course of the disorder and either little or clear deterioration, is cost-effective at 42,000 Australian dollars or 23,000 Australian dollars/DALY respectively. The least cost-effective intervention is to replace risperidone with olanzapine at 160,000 Australian dollars/DALY. CONCLUSIONS: Based on an 50,000 Australian dollars/DALY threshold, low-dose typical neuroleptics are indicated as the treatment of choice for established schizophrenia, with risperidone being reserved for those experiencing moderate to severe side-effects on typicals. The more expensive olanzapine should only be prescribed when risperidone is not clinically indicated. The high cost of risperidone and olanzapine relative to modest health gains underlie this conclusion. Earlier introduction of clozapine however, would be cost-effective. This work is limited by weaknesses in trials (lack of long-term efficacy data, quality of life and consumer satisfaction evidence) and the translation of effect size into a DALY change. Some stakeholders, including SANE Australia, argue the modest health gains reported in the literature do not adequately reflect perceptions by patients, clinicians and carers, of improved quality of life with these atypicals.",2005-99-01520,15660705,Aust N Z J Psychiatry,Anne Magnus,2005,39 / 1-2,44-54,No,15660705,"Anne Magnus; Vaughan Carr; Cathrine Mihalopoulos; Rob Carter; Theo Vos; Assessing cost-effectiveness of drug interventions for schizophrenia, Aust N Z J Psychiatry, 2005 Jan-Feb; 39(1-2):0004-8674; 44-54",DALY,Australia,Not Stated,Pharmaceutical,Risperidone (5 mg/day) vs. Typical neuroleptics with side effects,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,20000,Australia,2000,17480.02
26337,Assessing cost-effectiveness of drug interventions for schizophrenia,"OBJECTIVE: To assess from a health sector perspective the incremental cost-effectiveness of eight drug treatment scenarios for established schizophrenia. METHOD: Using a standardized methodology, costs and outcomes are modelled over the lifetime of prevalent cases of schizophrenia in Australia in 2000. A two-stage approach to assessment of health benefit is used. The first stage involves a quantitative analysis based on disability-adjusted life years (DALYs) averted, using best available evidence. The robustness of results is tested using probabilistic uncertainty analysis. The second stage involves application of 'second filter' criteria (equity, strength of evidence, feasibility and acceptability) to allow broader concepts of benefit to be considered. RESULTS: Replacing oral typicals with risperidone or olanzapine has an incremental cost-effectiveness ratio (ICER) of 48,000 Australian dollars and 92,000 Australian dollars/DALY respectively. Switching from low-dose typicals to risperidone has an ICER of 80,000 Australian dollars. Giving risperidone to people experiencing side-effects on typicals is more cost-effective at 20,000 Australian dollars. Giving clozapine to people taking typicals, with the worst course of the disorder and either little or clear deterioration, is cost-effective at 42,000 Australian dollars or 23,000 Australian dollars/DALY respectively. The least cost-effective intervention is to replace risperidone with olanzapine at 160,000 Australian dollars/DALY. CONCLUSIONS: Based on an 50,000 Australian dollars/DALY threshold, low-dose typical neuroleptics are indicated as the treatment of choice for established schizophrenia, with risperidone being reserved for those experiencing moderate to severe side-effects on typicals. The more expensive olanzapine should only be prescribed when risperidone is not clinically indicated. The high cost of risperidone and olanzapine relative to modest health gains underlie this conclusion. Earlier introduction of clozapine however, would be cost-effective. This work is limited by weaknesses in trials (lack of long-term efficacy data, quality of life and consumer satisfaction evidence) and the translation of effect size into a DALY change. Some stakeholders, including SANE Australia, argue the modest health gains reported in the literature do not adequately reflect perceptions by patients, clinicians and carers, of improved quality of life with these atypicals.",2005-99-01520,15660705,Aust N Z J Psychiatry,Anne Magnus,2005,39 / 1-2,44-54,No,15660705,"Anne Magnus; Vaughan Carr; Cathrine Mihalopoulos; Rob Carter; Theo Vos; Assessing cost-effectiveness of drug interventions for schizophrenia, Aust N Z J Psychiatry, 2005 Jan-Feb; 39(1-2):0004-8674; 44-54",DALY,Australia,Not Stated,Pharmaceutical,Risperidone (5 mg/day) vs. Low-dose typicals (< 300 chlorpromozine equivalents),Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,80000,Australia,2000,69920.1
