index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
28727,Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa,"Using population and epidemiologic data for 48 countries in sub-Saharan Africa, we used a model-based approach to estimate cervical cancer cases and deaths averted, disability-adjusted life years (DALYs) averted and incremental cost-effectiveness ratios (I$ (international dollar) per DALY averted) for human papillomavirus (HPV) vaccination of pre-adolescent girls. Additional epidemiologic data from Uganda and South Africa informed estimates of cancer risk reduction and cost-effectiveness ratios associated with pre-adolescent female vaccination followed by screening of women over age 30. Assuming 70% vaccination coverage, over 670,000 cervical cancer cases would be prevented among women in five consecutive birth cohorts vaccinated as young adolescents; over 90% of cases averted were projected to occur in countries eligible for GAVI Alliance support. There were large variations in health benefits across countries attributable to differential cancer rates, population size, and population age structure. More than half of DALYs averted in sub-Saharan Africa were in Nigeria, Tanzania, Uganda, the Democratic Republic of the Congo, Ethiopia, and Mozambique. When the cost per vaccinated girl was I$5 ($0.55 per dose), HPV vaccination was cost-saving in 38 sub-Saharan African countries, and cost I$300 per DALY averted or less in the remaining countries. At this vaccine price, pre-adolescent HPV vaccination followed by screening three times per lifetime in adulthood cost I$300 per year of life saved (YLS) in Uganda (per capita GDP I$1,140) and I$1,000 per YLS in South Africa (per capita GDP I$9,480). In nearly all countries assessed, HPV vaccination of pre-adolescent girls could be very cost-effective if the cost per vaccinated girl is less than I$25-I$50, reflecting a vaccine price being offered to the GAVI Alliance. In-country decision makers will need to consider many other factors, such as affordability, acceptability, feasibility, and competing health priorities, when making decisions about cervical cancer prevention. This article forms part of a regional report entitled ""Comprehensive Control of HPV Infections and Related Diseases in the Sub-Saharan Africa Region"" Vaccine Volume 31, Supplement 5, 2013. Updates of the progress in the field are presented in a separate monograph entitled ""Comprehensive Control of HPV Infections and Related Diseases"" Vaccine Volume 30, Supplement 5, 2012.",2013-99-14863,24331749,Vaccine,Jane J Kim,2013,31 Suppl 5 /,F60-72,Yes,24331749,"Jane J Kim; Nicole G Campos; Meredith O'Shea; Mireia Diaz; Innocent Mutyaba; Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa, Vaccine, ; 31 Suppl 5():1873-2518; F60-72",DALY,Zambia,Not Stated,"Immunization, Screening",HPV16/18 vaccination vs. None,Not Stated,18 Years,6 Years,Female,Full,,3.00,3.00,Not Stated,United States,2005,Not Stated
28728,Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa,"Using population and epidemiologic data for 48 countries in sub-Saharan Africa, we used a model-based approach to estimate cervical cancer cases and deaths averted, disability-adjusted life years (DALYs) averted and incremental cost-effectiveness ratios (I$ (international dollar) per DALY averted) for human papillomavirus (HPV) vaccination of pre-adolescent girls. Additional epidemiologic data from Uganda and South Africa informed estimates of cancer risk reduction and cost-effectiveness ratios associated with pre-adolescent female vaccination followed by screening of women over age 30. Assuming 70% vaccination coverage, over 670,000 cervical cancer cases would be prevented among women in five consecutive birth cohorts vaccinated as young adolescents; over 90% of cases averted were projected to occur in countries eligible for GAVI Alliance support. There were large variations in health benefits across countries attributable to differential cancer rates, population size, and population age structure. More than half of DALYs averted in sub-Saharan Africa were in Nigeria, Tanzania, Uganda, the Democratic Republic of the Congo, Ethiopia, and Mozambique. When the cost per vaccinated girl was I$5 ($0.55 per dose), HPV vaccination was cost-saving in 38 sub-Saharan African countries, and cost I$300 per DALY averted or less in the remaining countries. At this vaccine price, pre-adolescent HPV vaccination followed by screening three times per lifetime in adulthood cost I$300 per year of life saved (YLS) in Uganda (per capita GDP I$1,140) and I$1,000 per YLS in South Africa (per capita GDP I$9,480). In nearly all countries assessed, HPV vaccination of pre-adolescent girls could be very cost-effective if the cost per vaccinated girl is less than I$25-I$50, reflecting a vaccine price being offered to the GAVI Alliance. In-country decision makers will need to consider many other factors, such as affordability, acceptability, feasibility, and competing health priorities, when making decisions about cervical cancer prevention. This article forms part of a regional report entitled ""Comprehensive Control of HPV Infections and Related Diseases in the Sub-Saharan Africa Region"" Vaccine Volume 31, Supplement 5, 2013. Updates of the progress in the field are presented in a separate monograph entitled ""Comprehensive Control of HPV Infections and Related Diseases"" Vaccine Volume 30, Supplement 5, 2012.",2013-99-14863,24331749,Vaccine,Jane J Kim,2013,31 Suppl 5 /,F60-72,Yes,24331749,"Jane J Kim; Nicole G Campos; Meredith O'Shea; Mireia Diaz; Innocent Mutyaba; Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa, Vaccine, ; 31 Suppl 5():1873-2518; F60-72",DALY,Zimbabwe,Not Stated,"Immunization, Screening",HPV16/18 vaccination vs. None,Not Stated,18 Years,6 Years,Female,Full,,3.00,3.00,Not Stated,United States,2005,Not Stated
28729,Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa,"Using population and epidemiologic data for 48 countries in sub-Saharan Africa, we used a model-based approach to estimate cervical cancer cases and deaths averted, disability-adjusted life years (DALYs) averted and incremental cost-effectiveness ratios (I$ (international dollar) per DALY averted) for human papillomavirus (HPV) vaccination of pre-adolescent girls. Additional epidemiologic data from Uganda and South Africa informed estimates of cancer risk reduction and cost-effectiveness ratios associated with pre-adolescent female vaccination followed by screening of women over age 30. Assuming 70% vaccination coverage, over 670,000 cervical cancer cases would be prevented among women in five consecutive birth cohorts vaccinated as young adolescents; over 90% of cases averted were projected to occur in countries eligible for GAVI Alliance support. There were large variations in health benefits across countries attributable to differential cancer rates, population size, and population age structure. More than half of DALYs averted in sub-Saharan Africa were in Nigeria, Tanzania, Uganda, the Democratic Republic of the Congo, Ethiopia, and Mozambique. When the cost per vaccinated girl was I$5 ($0.55 per dose), HPV vaccination was cost-saving in 38 sub-Saharan African countries, and cost I$300 per DALY averted or less in the remaining countries. At this vaccine price, pre-adolescent HPV vaccination followed by screening three times per lifetime in adulthood cost I$300 per year of life saved (YLS) in Uganda (per capita GDP I$1,140) and I$1,000 per YLS in South Africa (per capita GDP I$9,480). In nearly all countries assessed, HPV vaccination of pre-adolescent girls could be very cost-effective if the cost per vaccinated girl is less than I$25-I$50, reflecting a vaccine price being offered to the GAVI Alliance. In-country decision makers will need to consider many other factors, such as affordability, acceptability, feasibility, and competing health priorities, when making decisions about cervical cancer prevention. This article forms part of a regional report entitled ""Comprehensive Control of HPV Infections and Related Diseases in the Sub-Saharan Africa Region"" Vaccine Volume 31, Supplement 5, 2013. Updates of the progress in the field are presented in a separate monograph entitled ""Comprehensive Control of HPV Infections and Related Diseases"" Vaccine Volume 30, Supplement 5, 2012.",2013-99-14863,24331749,Vaccine,Jane J Kim,2013,31 Suppl 5 /,F60-72,Yes,24331749,"Jane J Kim; Nicole G Campos; Meredith O'Shea; Mireia Diaz; Innocent Mutyaba; Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa, Vaccine, ; 31 Suppl 5():1873-2518; F60-72",DALY,Djibouti,Not Stated,"Immunization, Screening",HPV16/18 vaccination vs. None,Not Stated,18 Years,6 Years,Female,Full,,3.00,3.00,100,United States,2005,132.52
28730,Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa,"Using population and epidemiologic data for 48 countries in sub-Saharan Africa, we used a model-based approach to estimate cervical cancer cases and deaths averted, disability-adjusted life years (DALYs) averted and incremental cost-effectiveness ratios (I$ (international dollar) per DALY averted) for human papillomavirus (HPV) vaccination of pre-adolescent girls. Additional epidemiologic data from Uganda and South Africa informed estimates of cancer risk reduction and cost-effectiveness ratios associated with pre-adolescent female vaccination followed by screening of women over age 30. Assuming 70% vaccination coverage, over 670,000 cervical cancer cases would be prevented among women in five consecutive birth cohorts vaccinated as young adolescents; over 90% of cases averted were projected to occur in countries eligible for GAVI Alliance support. There were large variations in health benefits across countries attributable to differential cancer rates, population size, and population age structure. More than half of DALYs averted in sub-Saharan Africa were in Nigeria, Tanzania, Uganda, the Democratic Republic of the Congo, Ethiopia, and Mozambique. When the cost per vaccinated girl was I$5 ($0.55 per dose), HPV vaccination was cost-saving in 38 sub-Saharan African countries, and cost I$300 per DALY averted or less in the remaining countries. At this vaccine price, pre-adolescent HPV vaccination followed by screening three times per lifetime in adulthood cost I$300 per year of life saved (YLS) in Uganda (per capita GDP I$1,140) and I$1,000 per YLS in South Africa (per capita GDP I$9,480). In nearly all countries assessed, HPV vaccination of pre-adolescent girls could be very cost-effective if the cost per vaccinated girl is less than I$25-I$50, reflecting a vaccine price being offered to the GAVI Alliance. In-country decision makers will need to consider many other factors, such as affordability, acceptability, feasibility, and competing health priorities, when making decisions about cervical cancer prevention. This article forms part of a regional report entitled ""Comprehensive Control of HPV Infections and Related Diseases in the Sub-Saharan Africa Region"" Vaccine Volume 31, Supplement 5, 2013. Updates of the progress in the field are presented in a separate monograph entitled ""Comprehensive Control of HPV Infections and Related Diseases"" Vaccine Volume 30, Supplement 5, 2012.",2013-99-14863,24331749,Vaccine,Jane J Kim,2013,31 Suppl 5 /,F60-72,Yes,24331749,"Jane J Kim; Nicole G Campos; Meredith O'Shea; Mireia Diaz; Innocent Mutyaba; Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa, Vaccine, ; 31 Suppl 5():1873-2518; F60-72",DALY,Somalia,Not Stated,"Immunization, Screening",HPV16/18 vaccination vs. None,Not Stated,18 Years,6 Years,Female,Full,,3.00,3.00,100,United States,2005,132.52
28731,Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa,"Using population and epidemiologic data for 48 countries in sub-Saharan Africa, we used a model-based approach to estimate cervical cancer cases and deaths averted, disability-adjusted life years (DALYs) averted and incremental cost-effectiveness ratios (I$ (international dollar) per DALY averted) for human papillomavirus (HPV) vaccination of pre-adolescent girls. Additional epidemiologic data from Uganda and South Africa informed estimates of cancer risk reduction and cost-effectiveness ratios associated with pre-adolescent female vaccination followed by screening of women over age 30. Assuming 70% vaccination coverage, over 670,000 cervical cancer cases would be prevented among women in five consecutive birth cohorts vaccinated as young adolescents; over 90% of cases averted were projected to occur in countries eligible for GAVI Alliance support. There were large variations in health benefits across countries attributable to differential cancer rates, population size, and population age structure. More than half of DALYs averted in sub-Saharan Africa were in Nigeria, Tanzania, Uganda, the Democratic Republic of the Congo, Ethiopia, and Mozambique. When the cost per vaccinated girl was I$5 ($0.55 per dose), HPV vaccination was cost-saving in 38 sub-Saharan African countries, and cost I$300 per DALY averted or less in the remaining countries. At this vaccine price, pre-adolescent HPV vaccination followed by screening three times per lifetime in adulthood cost I$300 per year of life saved (YLS) in Uganda (per capita GDP I$1,140) and I$1,000 per YLS in South Africa (per capita GDP I$9,480). In nearly all countries assessed, HPV vaccination of pre-adolescent girls could be very cost-effective if the cost per vaccinated girl is less than I$25-I$50, reflecting a vaccine price being offered to the GAVI Alliance. In-country decision makers will need to consider many other factors, such as affordability, acceptability, feasibility, and competing health priorities, when making decisions about cervical cancer prevention. This article forms part of a regional report entitled ""Comprehensive Control of HPV Infections and Related Diseases in the Sub-Saharan Africa Region"" Vaccine Volume 31, Supplement 5, 2013. Updates of the progress in the field are presented in a separate monograph entitled ""Comprehensive Control of HPV Infections and Related Diseases"" Vaccine Volume 30, Supplement 5, 2012.",2013-99-14863,24331749,Vaccine,Jane J Kim,2013,31 Suppl 5 /,F60-72,Yes,24331749,"Jane J Kim; Nicole G Campos; Meredith O'Shea; Mireia Diaz; Innocent Mutyaba; Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa, Vaccine, ; 31 Suppl 5():1873-2518; F60-72",DALY,Sudan,Not Stated,"Immunization, Screening",HPV16/18 vaccination vs. None,Not Stated,18 Years,6 Years,Female,Full,,3.00,3.00,300,United States,2005,397.56
28732,Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa,"Using population and epidemiologic data for 48 countries in sub-Saharan Africa, we used a model-based approach to estimate cervical cancer cases and deaths averted, disability-adjusted life years (DALYs) averted and incremental cost-effectiveness ratios (I$ (international dollar) per DALY averted) for human papillomavirus (HPV) vaccination of pre-adolescent girls. Additional epidemiologic data from Uganda and South Africa informed estimates of cancer risk reduction and cost-effectiveness ratios associated with pre-adolescent female vaccination followed by screening of women over age 30. Assuming 70% vaccination coverage, over 670,000 cervical cancer cases would be prevented among women in five consecutive birth cohorts vaccinated as young adolescents; over 90% of cases averted were projected to occur in countries eligible for GAVI Alliance support. There were large variations in health benefits across countries attributable to differential cancer rates, population size, and population age structure. More than half of DALYs averted in sub-Saharan Africa were in Nigeria, Tanzania, Uganda, the Democratic Republic of the Congo, Ethiopia, and Mozambique. When the cost per vaccinated girl was I$5 ($0.55 per dose), HPV vaccination was cost-saving in 38 sub-Saharan African countries, and cost I$300 per DALY averted or less in the remaining countries. At this vaccine price, pre-adolescent HPV vaccination followed by screening three times per lifetime in adulthood cost I$300 per year of life saved (YLS) in Uganda (per capita GDP I$1,140) and I$1,000 per YLS in South Africa (per capita GDP I$9,480). In nearly all countries assessed, HPV vaccination of pre-adolescent girls could be very cost-effective if the cost per vaccinated girl is less than I$25-I$50, reflecting a vaccine price being offered to the GAVI Alliance. In-country decision makers will need to consider many other factors, such as affordability, acceptability, feasibility, and competing health priorities, when making decisions about cervical cancer prevention. This article forms part of a regional report entitled ""Comprehensive Control of HPV Infections and Related Diseases in the Sub-Saharan Africa Region"" Vaccine Volume 31, Supplement 5, 2013. Updates of the progress in the field are presented in a separate monograph entitled ""Comprehensive Control of HPV Infections and Related Diseases"" Vaccine Volume 30, Supplement 5, 2012.",2013-99-14863,24331749,Vaccine,Jane J Kim,2013,31 Suppl 5 /,F60-72,Yes,24331749,"Jane J Kim; Nicole G Campos; Meredith O'Shea; Mireia Diaz; Innocent Mutyaba; Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa, Vaccine, ; 31 Suppl 5():1873-2518; F60-72",DALY,Uganda,Not Stated,"Immunization, Screening",HPV16/18 vaccination + HPV DNA testing vs. HPV 16/18 vaccination,Not Stated,18 Years,6 Years,Female,Full,,3.00,3.00,300,United States,2005,397.56
28733,Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa,"Using population and epidemiologic data for 48 countries in sub-Saharan Africa, we used a model-based approach to estimate cervical cancer cases and deaths averted, disability-adjusted life years (DALYs) averted and incremental cost-effectiveness ratios (I$ (international dollar) per DALY averted) for human papillomavirus (HPV) vaccination of pre-adolescent girls. Additional epidemiologic data from Uganda and South Africa informed estimates of cancer risk reduction and cost-effectiveness ratios associated with pre-adolescent female vaccination followed by screening of women over age 30. Assuming 70% vaccination coverage, over 670,000 cervical cancer cases would be prevented among women in five consecutive birth cohorts vaccinated as young adolescents; over 90% of cases averted were projected to occur in countries eligible for GAVI Alliance support. There were large variations in health benefits across countries attributable to differential cancer rates, population size, and population age structure. More than half of DALYs averted in sub-Saharan Africa were in Nigeria, Tanzania, Uganda, the Democratic Republic of the Congo, Ethiopia, and Mozambique. When the cost per vaccinated girl was I$5 ($0.55 per dose), HPV vaccination was cost-saving in 38 sub-Saharan African countries, and cost I$300 per DALY averted or less in the remaining countries. At this vaccine price, pre-adolescent HPV vaccination followed by screening three times per lifetime in adulthood cost I$300 per year of life saved (YLS) in Uganda (per capita GDP I$1,140) and I$1,000 per YLS in South Africa (per capita GDP I$9,480). In nearly all countries assessed, HPV vaccination of pre-adolescent girls could be very cost-effective if the cost per vaccinated girl is less than I$25-I$50, reflecting a vaccine price being offered to the GAVI Alliance. In-country decision makers will need to consider many other factors, such as affordability, acceptability, feasibility, and competing health priorities, when making decisions about cervical cancer prevention. This article forms part of a regional report entitled ""Comprehensive Control of HPV Infections and Related Diseases in the Sub-Saharan Africa Region"" Vaccine Volume 31, Supplement 5, 2013. Updates of the progress in the field are presented in a separate monograph entitled ""Comprehensive Control of HPV Infections and Related Diseases"" Vaccine Volume 30, Supplement 5, 2012.",2013-99-14863,24331749,Vaccine,Jane J Kim,2013,31 Suppl 5 /,F60-72,Yes,24331749,"Jane J Kim; Nicole G Campos; Meredith O'Shea; Mireia Diaz; Innocent Mutyaba; Model-based impact and cost-effectiveness of cervical cancer prevention in sub-Saharan Africa, Vaccine, ; 31 Suppl 5():1873-2518; F60-72",DALY,South Africa,Not Stated,"Immunization, Screening",HPV16/18 vaccination + HPV DNA testing vs. HPV 16/18 vaccination,Not Stated,18 Years,6 Years,Female,Full,,3.00,3.00,1000,United States,2005,1325.2
28734,Cost-effectiveness analysis of the bivalent and quadrivalent human papillomavirus vaccines from a societal perspective in Colombia,"OBJECTIVE: To compare costs and effectiveness of three strategies used against cervical cancer (CC) and genital warts: (i) Screening for CC; (ii) Bivalent Human Papillomavirus (HPV) 16/18 vaccine added to screening; (iii) Quadrivalent HPV 6/11/16/18 vaccine added to screening. METHODS: A Markov model was designed in order to simulate the natural history of the disease from 12 years of age (vaccination) until death. Transition probabilities were selected or adjusted to match the HPV infection profile in Colombia. A systematic review was undertaken in order to derive efficacy values for the two vaccines as well as for the operational characteristics of the cytology test. The societal perspective was used. Effectiveness was measured in number of averted Disability Adjusted Life Years (DALYS). RESULTS: At commercial prices reported for 2010 the two vaccines were shown to be non-cost-effective alternatives when compared with the existing screening strategy. Sensitivity analyses showed that results are affected by the cost of vaccines and their efficacy values, making it difficult to determine with certainty which of the two vaccines has the best cost-effectiveness profile. To be ''cost-effective'' vaccines should cost between 141 and 147 USD (Unite States Dollars) per vaccinated girl at the most. But at lower prices such as those recommended by WHO or the price of other vaccines in Colombia, HPV vaccination could be considered very cost-effective. CONCLUSIONS: HPV vaccination could be a convenient alternative for the prevention of CC in Colombia. However, the price of the vaccine should be lower for this vaccination strategy to be cost-effective. It is also important to take into consideration the willingness to pay, budgetary impact, and program implications, in order to determine the relevance of a vaccination program in this country, as well as which vaccine should be selected for use in the program.",2013-99-14727,24260441,PLoS One,Johanna Aponte-Gonzalez,2013,8 / 11,e80639,No,24260441,"Johanna Aponte-Gonzalez; Luisa Fajardo-Bernal; Jorge Diaz; Javier Eslava-Schmalbach; Oscar Gamboa; Joel W Hay; Cost-effectiveness analysis of the bivalent and quadrivalent human papillomavirus vaccines from a societal perspective in Colombia, PLoS One , ; 8(11):1932-6203; e80639",DALY,Colombia,Not Stated,"Care Delivery, Immunization, Screening",Screening for cervical cancer vs. None,Not Stated,Not Stated,12 Years,Female,Full,,3.00,3.00,158,United States,2010,187.53
28735,Cost-effectiveness analysis of the bivalent and quadrivalent human papillomavirus vaccines from a societal perspective in Colombia,"OBJECTIVE: To compare costs and effectiveness of three strategies used against cervical cancer (CC) and genital warts: (i) Screening for CC; (ii) Bivalent Human Papillomavirus (HPV) 16/18 vaccine added to screening; (iii) Quadrivalent HPV 6/11/16/18 vaccine added to screening. METHODS: A Markov model was designed in order to simulate the natural history of the disease from 12 years of age (vaccination) until death. Transition probabilities were selected or adjusted to match the HPV infection profile in Colombia. A systematic review was undertaken in order to derive efficacy values for the two vaccines as well as for the operational characteristics of the cytology test. The societal perspective was used. Effectiveness was measured in number of averted Disability Adjusted Life Years (DALYS). RESULTS: At commercial prices reported for 2010 the two vaccines were shown to be non-cost-effective alternatives when compared with the existing screening strategy. Sensitivity analyses showed that results are affected by the cost of vaccines and their efficacy values, making it difficult to determine with certainty which of the two vaccines has the best cost-effectiveness profile. To be ''cost-effective'' vaccines should cost between 141 and 147 USD (Unite States Dollars) per vaccinated girl at the most. But at lower prices such as those recommended by WHO or the price of other vaccines in Colombia, HPV vaccination could be considered very cost-effective. CONCLUSIONS: HPV vaccination could be a convenient alternative for the prevention of CC in Colombia. However, the price of the vaccine should be lower for this vaccination strategy to be cost-effective. It is also important to take into consideration the willingness to pay, budgetary impact, and program implications, in order to determine the relevance of a vaccination program in this country, as well as which vaccine should be selected for use in the program.",2013-99-14727,24260441,PLoS One,Johanna Aponte-Gonzalez,2013,8 / 11,e80639,No,24260441,"Johanna Aponte-Gonzalez; Luisa Fajardo-Bernal; Jorge Diaz; Javier Eslava-Schmalbach; Oscar Gamboa; Joel W Hay; Cost-effectiveness analysis of the bivalent and quadrivalent human papillomavirus vaccines from a societal perspective in Colombia, PLoS One , ; 8(11):1932-6203; e80639",DALY,Colombia,Not Stated,"Care Delivery, Immunization, Screening",Quadrivalent human papillomavirus 6/11/16/18 vaccine + cervical cancer screening vs. Standard/Usual Care- cervical cancer screening,Not Stated,Not Stated,12 Years,Female,Full,,3.00,3.00,24241,United States,2010,28771.68
28736,Cost-effectiveness analysis of the bivalent and quadrivalent human papillomavirus vaccines from a societal perspective in Colombia,"OBJECTIVE: To compare costs and effectiveness of three strategies used against cervical cancer (CC) and genital warts: (i) Screening for CC; (ii) Bivalent Human Papillomavirus (HPV) 16/18 vaccine added to screening; (iii) Quadrivalent HPV 6/11/16/18 vaccine added to screening. METHODS: A Markov model was designed in order to simulate the natural history of the disease from 12 years of age (vaccination) until death. Transition probabilities were selected or adjusted to match the HPV infection profile in Colombia. A systematic review was undertaken in order to derive efficacy values for the two vaccines as well as for the operational characteristics of the cytology test. The societal perspective was used. Effectiveness was measured in number of averted Disability Adjusted Life Years (DALYS). RESULTS: At commercial prices reported for 2010 the two vaccines were shown to be non-cost-effective alternatives when compared with the existing screening strategy. Sensitivity analyses showed that results are affected by the cost of vaccines and their efficacy values, making it difficult to determine with certainty which of the two vaccines has the best cost-effectiveness profile. To be ''cost-effective'' vaccines should cost between 141 and 147 USD (Unite States Dollars) per vaccinated girl at the most. But at lower prices such as those recommended by WHO or the price of other vaccines in Colombia, HPV vaccination could be considered very cost-effective. CONCLUSIONS: HPV vaccination could be a convenient alternative for the prevention of CC in Colombia. However, the price of the vaccine should be lower for this vaccination strategy to be cost-effective. It is also important to take into consideration the willingness to pay, budgetary impact, and program implications, in order to determine the relevance of a vaccination program in this country, as well as which vaccine should be selected for use in the program.",2013-99-14727,24260441,PLoS One,Johanna Aponte-Gonzalez,2013,8 / 11,e80639,No,24260441,"Johanna Aponte-Gonzalez; Luisa Fajardo-Bernal; Jorge Diaz; Javier Eslava-Schmalbach; Oscar Gamboa; Joel W Hay; Cost-effectiveness analysis of the bivalent and quadrivalent human papillomavirus vaccines from a societal perspective in Colombia, PLoS One , ; 8(11):1932-6203; e80639",DALY,Colombia,Not Stated,"Care Delivery, Immunization, Screening",Bivalent human papillomavirus 6/11/16/18 vaccine + cervical cancer screening vs. Standard/Usual Care- cervical cancer screening,Not Stated,Not Stated,12 Years,Female,Full,,3.00,3.00,28765,United States,2010,34141.22
28737,Antenatal syphilis screening using point-of-care testing in Sub-Saharan African countries: a cost-effectiveness analysis,"BACKGROUND: Untreated syphilis in pregnancy is associated with adverse clinical outcomes for the infant. Most syphilis infections occur in sub-Saharan Africa (SSA), where coverage of antenatal screening for syphilis is inadequate. Recently introduced point-of-care syphilis tests have high accuracy and demonstrate potential to increase coverage of antenatal screening. However, country-specific cost-effectiveness data for these tests are limited. The objective of this analysis was to evaluate the cost-effectiveness and budget impact of antenatal syphilis screening for 43 countries in SSA and estimate the impact of universal screening on stillbirths, neonatal deaths, congenital syphilis, and disability-adjusted life years (DALYs) averted. METHODS AND FINDINGS: The decision analytic model reflected the perspective of the national health care system and was based on the sensitivity (86%) and specificity (99%) reported for the immunochromatographic strip (ICS) test. Clinical outcomes of infants born to syphilis-infected mothers on the end points of stillbirth, neonatal death, and congenital syphilis were obtained from published sources. Treatment was assumed to consist of three injections of benzathine penicillin. Country-specific inputs included the antenatal prevalence of syphilis, annual number of live births, proportion of women with at least one antenatal care visit, per capita gross national income, and estimated hourly nurse wages. In all 43 sub-Saharan African countries analyzed, syphilis screening is highly cost-effective, with an average cost/DALY averted of US$11 (range: US$2-US$48). Screening remains highly cost-effective even if the average prevalence falls from the current rate of 3.1% (range: 0.6%-14.0%) to 0.038% (range: 0.002%-0.113%). Universal antenatal screening of pregnant women in clinics may reduce the annual number of stillbirths by up to 64,000, neonatal deaths by up to 25,000, and annual incidence of congenital syphilis by up to 32,000, and avert up to 2.6 million DALYs at an estimated annual direct medical cost of US$20.8 million. CONCLUSIONS: Use of ICS tests for antenatal syphilis screening is highly cost-effective in SSA. Substantial reduction in DALYs can be achieved at a relatively modest budget impact. In SSA, antenatal programs should expand access to syphilis screening using the ICS test. Please see later in the article for the Editors'' Summary.",2013-99-14665,24223524,PLoS Med,Andreas Kuznik,2013,10 / 11,e1001545,No,24223524,"Andreas Kuznik; Mohammed Lamorde; Agnes Nyabigambo; Yukari C Manabe; Antenatal syphilis screening using point-of-care testing in Sub-Saharan African countries: a cost-effectiveness analysis, PLoS Med, ; 10(11):1549-1676; e1001545",DALY,Angola,Not Stated,"Care Delivery, Maternal / Neonatal / Reproductive Care, Pharmaceutical, Screening",Syphilis screening before third trimester + treat with three injections of benzathine penicillin if positive vs. None,Pregnant,Not Stated,19 Years,Female,Full,,Not Stated,3.00,5,United States,2011,5.75
28738,Antenatal syphilis screening using point-of-care testing in Sub-Saharan African countries: a cost-effectiveness analysis,"BACKGROUND: Untreated syphilis in pregnancy is associated with adverse clinical outcomes for the infant. Most syphilis infections occur in sub-Saharan Africa (SSA), where coverage of antenatal screening for syphilis is inadequate. Recently introduced point-of-care syphilis tests have high accuracy and demonstrate potential to increase coverage of antenatal screening. However, country-specific cost-effectiveness data for these tests are limited. The objective of this analysis was to evaluate the cost-effectiveness and budget impact of antenatal syphilis screening for 43 countries in SSA and estimate the impact of universal screening on stillbirths, neonatal deaths, congenital syphilis, and disability-adjusted life years (DALYs) averted. METHODS AND FINDINGS: The decision analytic model reflected the perspective of the national health care system and was based on the sensitivity (86%) and specificity (99%) reported for the immunochromatographic strip (ICS) test. Clinical outcomes of infants born to syphilis-infected mothers on the end points of stillbirth, neonatal death, and congenital syphilis were obtained from published sources. Treatment was assumed to consist of three injections of benzathine penicillin. Country-specific inputs included the antenatal prevalence of syphilis, annual number of live births, proportion of women with at least one antenatal care visit, per capita gross national income, and estimated hourly nurse wages. In all 43 sub-Saharan African countries analyzed, syphilis screening is highly cost-effective, with an average cost/DALY averted of US$11 (range: US$2-US$48). Screening remains highly cost-effective even if the average prevalence falls from the current rate of 3.1% (range: 0.6%-14.0%) to 0.038% (range: 0.002%-0.113%). Universal antenatal screening of pregnant women in clinics may reduce the annual number of stillbirths by up to 64,000, neonatal deaths by up to 25,000, and annual incidence of congenital syphilis by up to 32,000, and avert up to 2.6 million DALYs at an estimated annual direct medical cost of US$20.8 million. CONCLUSIONS: Use of ICS tests for antenatal syphilis screening is highly cost-effective in SSA. Substantial reduction in DALYs can be achieved at a relatively modest budget impact. In SSA, antenatal programs should expand access to syphilis screening using the ICS test. Please see later in the article for the Editors'' Summary.",2013-99-14665,24223524,PLoS Med,Andreas Kuznik,2013,10 / 11,e1001545,No,24223524,"Andreas Kuznik; Mohammed Lamorde; Agnes Nyabigambo; Yukari C Manabe; Antenatal syphilis screening using point-of-care testing in Sub-Saharan African countries: a cost-effectiveness analysis, PLoS Med, ; 10(11):1549-1676; e1001545",DALY,Benin,Not Stated,"Care Delivery, Maternal / Neonatal / Reproductive Care, Pharmaceutical, Screening",Syphilis screening before third trimester + treat with three injections of benzathine penicillin if positive vs. None,Pregnant,Not Stated,19 Years,Female,Full,,Not Stated,3.00,10,United States,2011,11.51
