28325,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,87,United States,2005,115.29
28326,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,98,United States,2005,129.87
28327,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,552,United States,2005,731.51
28328,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation + tobacco advertising ban for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,658,United States,2005,871.98
28329,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation + tobacco advertising ban for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,112,United States,2005,148.42
28330,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation + tobacco advertising ban + health warning labels for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,128,United States,2005,169.63
28331,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation + tobacco advertising ban + health warning labels for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,815,United States,2005,1080.04
28332,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation + tobacco advertising ban + health warning labels + brief advice to quit for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,894,United States,2005,1184.73
28333,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation + tobacco advertising ban + health warning labels + brief advice to quit for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,154,United States,2005,204.08
28334,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation + tobacco advertising ban + health warning labels + counselling to quit for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,163,United States,2005,216.01
28335,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Increased excise taxation (60%) on tobacco + clean indoor air in public places legislation + tobacco advertising ban + health warning labels + counselling to quit for cardiovascular disease prevention vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,927,United States,2005,1228.46
